t_s,power,vel_tps,voltage_v
2.1935,0.2000,0.00,13.796
2.2035,0.2000,0.00,13.787
2.2135,0.2000,0.00,13.791
2.2235,0.2000,0.00,13.791
2.2335,0.2000,0.00,13.796
2.2435,0.2000,0.00,13.800
2.2535,0.2000,0.00,13.796
2.2635,0.2000,0.00,13.800
2.2736,0.2000,0.00,13.800
2.2836,0.2000,0.00,13.800
2.2936,0.2000,0.00,13.800
2.3036,0.2000,0.00,13.804
2.3135,0.2000,0.00,13.800
2.3236,0.2000,0.00,13.796
2.3336,0.2000,0.00,13.800
2.3437,0.2000,0.00,13.800
2.3537,0.2000,0.00,13.800
2.3637,0.2000,0.00,13.796
2.3737,0.2000,0.00,13.796
2.3837,0.2000,0.00,13.800
2.3937,0.2000,0.00,13.796
2.4038,0.2000,0.00,13.800
2.4138,0.2000,0.00,13.791
2.4238,0.2000,0.00,13.796
2.4338,0.2000,0.00,13.796
2.4438,0.2000,0.00,13.800
2.4538,0.2000,0.00,13.800
2.4638,0.2000,0.00,13.800
2.4739,0.2000,0.00,13.796
2.4839,0.2000,0.00,13.804
2.4939,0.2000,0.00,13.796
2.5039,0.3500,0.00,13.804
2.5139,0.3500,0.00,13.573
2.5239,0.3500,0.00,13.573
2.5339,0.3500,0.00,13.560
2.5440,0.3500,0.00,13.568
2.5540,0.3500,0.00,13.551
2.5640,0.3500,0.00,13.551
2.5740,0.3500,0.00,13.560
2.5840,0.3500,0.00,13.560
2.5940,0.3500,0.00,13.560
2.6041,0.3500,0.00,13.568
2.6141,0.3500,0.00,13.568
2.6241,0.3500,0.00,13.586
2.6341,0.3500,0.00,13.595
2.6441,0.3500,0.00,13.599
2.6541,0.3500,0.00,13.595
2.6642,0.3500,0.00,13.603
2.6742,0.3500,0.00,13.595
2.6842,0.3500,0.00,13.595
2.6942,0.3500,0.00,13.590
2.7042,0.3500,0.00,13.595
2.7142,0.3500,0.00,13.608
2.7242,0.3500,0.00,13.612
2.7343,0.3500,0.00,13.616
2.7443,0.3500,0.00,13.612
2.7543,0.3500,0.00,13.616
2.7643,0.3500,0.00,13.621
2.7743,0.3500,0.00,13.616
2.7843,0.3500,0.00,13.625
2.7944,0.3500,0.00,13.630
2.8044,0.3500,0.00,13.621
2.8144,0.3500,0.00,13.630
2.8244,0.3500,0.00,13.634
2.8344,0.3500,0.00,13.621
2.8444,0.3500,0.00,13.621
2.8544,0.3500,0.00,13.634
2.8644,0.3500,0.00,13.638
2.8744,0.3500,0.00,13.634
2.8845,0.3500,0.00,13.647
2.8945,0.3500,0.00,13.634
2.9045,0.3500,0.00,13.630
