t_s,power,vel_tps,voltage_v
0.0002,0.2000,-0.00,13.625
0.0217,0.2000,-0.00,13.560
0.0317,0.2000,-0.00,13.555
0.0418,0.2000,-20.00,13.551
0.0518,0.2000,-20.00,13.564
0.0618,0.2000,-20.00,13.560
0.0719,0.2000,-40.00,13.564
0.0819,0.2000,-40.00,13.568
0.0919,0.2000,-40.00,13.564
0.1023,0.2000,-60.00,13.555
0.1123,0.2000,-60.00,13.560
0.1223,0.2000,-60.00,13.564
0.1324,0.2000,-80.00,13.568
0.1424,0.2000,-60.00,13.560
0.1524,0.2000,-60.00,13.560
0.1624,0.2000,-80.00,13.568
0.1724,0.2000,-80.00,13.560
0.1820,0.2000,-100.00,13.560
0.1936,0.2000,-100.00,13.560
0.2036,0.2000,-100.00,13.560
0.2136,0.2000,-100.00,13.564
0.2237,0.2000,-100.00,13.573
0.2337,0.2000,-100.00,13.560
0.2437,0.2000,-100.00,13.568
0.2537,0.2000,-100.00,13.568
0.2637,0.2000,-100.00,13.568
0.2737,0.2000,-120.00,13.573
0.2838,0.2000,-120.00,13.564
0.2938,0.2000,-120.00,13.573
0.3038,0.2000,-120.00,13.568
0.3138,0.2000,-140.00,13.577
0.3238,0.2000,-120.00,13.568
0.3338,0.2000,-120.00,13.568
0.3438,0.2000,-140.00,13.568
0.3538,0.2000,-140.00,13.573
0.3638,0.2000,-140.00,13.568
0.3739,0.2000,-140.00,13.573
0.3839,0.2000,-160.00,13.573
0.3939,0.2000,-160.00,13.577
0.4039,0.2000,-160.00,13.568
0.4139,0.2000,-160.00,13.573
0.4240,0.2000,-180.00,13.577
0.4340,0.2000,-160.00,13.573
0.4439,0.2000,-160.00,13.581
0.4541,0.2000,-180.00,13.573
0.4641,0.2000,-180.00,13.577
0.4741,0.2000,-180.00,13.581
0.4842,0.2000,-200.00,13.577
0.4942,0.2000,-180.00,13.577
0.5025,0.2000,-180.00,13.581
0.5161,0.2000,-180.00,13.577
0.5261,0.2000,-180.00,13.577
