t_s,power,vel_tps,voltage_v
0.5857,0.2000,0.00,13.463
0.5957,0.2000,0.00,13.459
0.6057,0.2000,0.00,13.463
0.6157,0.2000,0.00,13.463
0.6257,0.2000,0.00,13.459
0.6358,0.2000,0.00,13.459
0.6458,0.2000,0.00,13.463
0.6558,0.2000,0.00,13.459
0.6658,0.2000,0.00,13.459
0.6758,0.2000,0.00,13.459
0.6858,0.2000,0.00,13.459
0.6958,0.2000,0.00,13.463
0.7059,0.2000,0.00,13.459
0.7159,0.2000,0.00,13.459
0.7259,0.2000,0.00,13.459
0.7359,0.2000,0.00,13.459
0.7459,0.2000,0.00,13.459
0.7559,0.2000,0.00,13.459
0.7660,0.2000,0.00,13.459
0.7760,0.2000,0.00,13.463
0.7860,0.2000,0.00,13.455
0.7960,0.2000,0.00,13.463
0.8060,0.2000,0.00,13.459
0.8160,0.2000,0.00,13.459
0.8261,0.2000,0.00,13.459
0.8361,0.2000,0.00,13.459
0.8461,0.2000,0.00,13.459
0.8561,0.2000,0.00,13.455
0.8661,0.2000,0.00,13.459
0.8761,0.2000,0.00,13.459
0.8862,0.2000,0.00,13.459
0.8962,0.2000,0.00,13.459
0.9062,0.2000,0.00,13.459
0.9162,0.2000,0.00,13.459
0.9262,0.2000,0.00,13.455
0.9362,0.2000,0.00,13.455
0.9462,0.2000,0.00,13.459
0.9563,0.2000,0.00,13.459
0.9663,0.2000,0.00,13.459
0.9763,0.2000,0.00,13.459
0.9863,0.2000,0.00,13.459
0.9963,0.2000,0.00,13.459
1.0031,0.2000,0.00,13.455
1.0170,0.2000,0.00,13.455
1.0271,0.2000,0.00,13.455
1.0371,0.2000,0.00,13.455
1.0471,0.2000,0.00,13.450
1.0571,0.2000,0.00,13.455
1.0671,0.2000,0.00,13.455
1.0771,0.2000,0.00,13.455
1.0872,0.2000,0.00,13.455
1.0972,0.2000,0.00,13.455
1.1072,0.2000,0.00,13.455
1.1173,0.2000,0.00,13.455
1.1273,0.2000,0.00,13.450
1.1373,0.2000,0.00,13.450
1.1473,0.2000,0.00,13.459
1.1574,0.2000,0.00,13.450
1.1674,0.2000,0.00,13.450
1.1774,0.2000,0.00,13.450
1.1874,0.2000,0.00,13.450
1.1974,0.2000,0.00,13.450
1.2074,0.2000,0.00,13.455
1.2175,0.2000,0.00,13.455
1.2275,0.2000,0.00,13.455
1.2375,0.2000,0.00,13.450
1.2475,0.2000,0.00,13.455
1.2575,0.2000,0.00,13.455
1.2675,0.2000,0.00,13.455
1.2778,0.2000,0.00,13.455
1.2878,0.2000,0.00,13.450
1.2978,0.2000,0.00,13.450
1.3078,0.2000,0.00,13.455
1.3179,0.2000,0.00,13.455
1.3279,0.2000,0.00,13.450
1.3379,0.2000,0.00,13.455
1.3479,0.2000,0.00,13.455
1.3579,0.2000,0.00,13.455
1.3679,0.2000,0.00,13.455
1.3779,0.2000,0.00,13.455
1.3880,0.2000,0.00,13.455
1.3980,0.2000,0.00,13.450
1.4080,0.2000,0.00,13.455
1.4180,0.2000,0.00,13.455
1.4280,0.2000,0.00,13.455
1.4381,0.2000,0.00,13.455
1.4481,0.2000,0.00,13.455
1.4581,0.2000,0.00,13.450
1.4684,0.2000,0.00,13.450
1.4784,0.2000,0.00,13.455
1.4884,0.2000,0.00,13.455
1.4984,0.2000,0.00,13.455
1.5084,0.2000,0.00,13.450
1.5184,0.2000,0.00,13.450
1.5284,0.2000,0.00,13.450
1.5384,0.2000,0.00,13.455
1.5485,0.2000,0.00,13.450
1.5585,0.2000,0.00,13.455
1.5685,0.2000,0.00,13.450
1.5785,0.2000,0.00,13.455
1.5885,0.2000,0.00,13.450
1.5985,0.2000,0.00,13.450
1.6085,0.2000,0.00,13.450
1.6185,0.2000,0.00,13.450
1.6286,0.2000,0.00,13.450
1.6386,0.2000,0.00,13.450
1.6486,0.2000,0.00,13.455
1.6586,0.2000,0.00,13.450
1.6686,0.2000,0.00,13.455
1.6786,0.2000,0.00,13.450
1.6886,0.2000,0.00,13.450
1.6986,0.2000,0.00,13.455
1.7087,0.2000,0.00,13.450
1.7187,0.2000,0.00,13.450
1.7287,0.2000,0.00,13.450
1.7387,0.2000,0.00,13.455
1.7487,0.2000,0.00,13.450
1.7587,0.2000,0.00,13.450
1.7688,0.2000,0.00,13.450
1.7788,0.2000,0.00,13.455
1.7888,0.2000,0.00,13.455
1.7988,0.2000,0.00,13.450
1.8088,0.2000,0.00,13.446
1.8188,0.2000,0.00,13.450
1.8289,0.2000,0.00,13.450
1.8389,0.2000,0.00,13.450
1.8489,0.2000,0.00,13.450
1.8589,0.2000,0.00,13.455
1.8689,0.2000,0.00,13.450
1.8789,0.2000,0.00,13.455
1.8890,0.2000,0.00,13.450
1.8990,0.2000,0.00,13.450
1.9090,0.2000,0.00,13.450
1.9190,0.2000,0.00,13.450
1.9290,0.2000,0.00,13.450
1.9390,0.2000,0.00,13.450
1.9483,0.2000,0.00,13.450
