t_s,power,vel_tps,voltage_v
2.5790,0.3500,520.00,13.782
2.5890,0.3500,520.00,13.782
2.5991,0.3500,540.00,13.782
2.6091,0.3500,520.00,13.787
2.6191,0.3500,540.00,13.787
2.6291,0.3500,540.00,13.800
2.6391,0.3500,560.00,13.791
2.6491,0.3500,560.00,13.791
2.6591,0.3500,560.00,13.796
2.6692,0.3500,560.00,13.796
2.6792,0.3500,580.00,13.800
2.6892,0.3500,580.00,13.804
2.6992,0.3500,580.00,13.813
2.7093,0.3500,600.00,13.796
2.7193,0.3500,600.00,13.796
2.7293,0.3500,620.00,13.809
2.7393,0.3500,620.00,13.804
2.7493,0.3500,620.00,13.804
2.7594,0.3500,640.00,13.804
2.7694,0.3500,640.00,13.813
2.7794,0.3500,640.00,13.804
2.7894,0.3500,640.00,13.822
2.7994,0.3500,660.00,13.826
2.8094,0.3500,640.00,13.813
2.8195,0.3500,660.00,13.822
2.8295,0.3500,660.00,13.826
2.8395,0.3500,680.00,13.817
2.8495,0.3500,660.00,13.822
2.8595,0.3500,680.00,13.822
2.8696,0.3500,680.00,13.835
2.8796,0.3500,680.00,13.822
2.8896,0.3500,680.00,13.822
2.8997,0.3500,700.00,13.835
2.9097,0.3500,700.00,13.835
2.9197,0.3500,700.00,13.826
2.9297,0.3500,720.00,13.831
2.9397,0.3500,720.00,13.835
2.9498,0.3500,720.00,13.831
2.9598,0.3500,720.00,13.839
2.9698,0.3500,740.00,13.835
2.9798,0.3500,720.00,13.835
2.9898,0.3500,720.00,13.839
2.9999,0.3500,740.00,13.844
3.0050,0.3500,740.00,13.844
3.0240,0.3500,740.00,13.835
3.0340,0.3500,760.00,13.852
3.0440,0.3500,760.00,13.848
3.0540,0.3500,760.00,13.852
3.0640,0.3500,760.00,13.848
3.0740,0.3500,760.00,13.839
3.0841,0.3500,780.00,13.848
3.0941,0.3500,760.00,13.857
3.1041,0.3500,760.00,13.848
3.1142,0.3500,780.00,13.857
3.1242,0.3500,780.00,13.852
3.1342,0.3500,780.00,13.852
3.1440,0.3500,800.00,13.857
3.1543,0.3500,800.00,13.848
3.1644,0.3500,800.00,13.861
3.1744,0.3500,800.00,13.861
3.1845,0.3500,800.00,13.861
3.1945,0.3500,800.00,13.861
3.2045,0.3500,800.00,13.857
3.2146,0.3500,800.00,13.870
3.2246,0.3500,800.00,13.861
3.2347,0.3500,800.00,13.866
3.2447,0.3500,820.00,13.861
3.2548,0.3500,820.00,13.870
3.2648,0.3500,820.00,13.861
3.2748,0.3500,820.00,13.861
3.2849,0.3500,840.00,13.861
3.2949,0.3500,820.00,13.874
3.3049,0.3500,820.00,13.861
3.3149,0.3500,840.00,13.870
3.3250,0.3500,840.00,13.870
3.3350,0.3500,840.00,13.874
3.3449,0.3500,840.00,13.861
3.3555,0.3500,860.00,13.874
3.3655,0.3500,840.00,13.870
3.3755,0.3500,840.00,13.883
3.3853,0.3500,840.00,13.883
3.3958,0.3500,860.00,13.866
3.4059,0.3500,840.00,13.866
3.4159,0.3500,860.00,13.870
3.4260,0.3500,860.00,13.870
3.4360,0.3500,860.00,13.866
3.4460,0.3500,860.00,13.874
3.4560,0.3500,860.00,13.870
3.4660,0.3500,860.00,13.887
3.4761,0.3500,880.00,13.879
3.4861,0.3500,860.00,13.879
3.4961,0.3500,860.00,13.879
3.5050,0.3500,880.00,13.883
3.5239,0.3500,880.00,13.874
3.5339,0.3500,860.00,13.879
3.5439,0.3500,880.00,13.879
3.5540,0.3500,880.00,13.883
3.5640,0.3500,880.00,13.874
3.5740,0.3500,880.00,13.879
3.5840,0.3500,880.00,13.883
3.5940,0.3500,880.00,13.874
3.6040,0.3500,880.00,13.879
3.6140,0.3500,880.00,13.883
3.6241,0.3500,900.00,13.883
3.6341,0.3500,900.00,13.887
3.6441,0.3500,900.00,13.887
3.6541,0.3500,900.00,13.883
3.6641,0.3500,900.00,13.879
3.6742,0.3500,900.00,13.883
3.6842,0.3500,900.00,13.892
3.6942,0.3500,900.00,13.879
3.7042,0.3500,900.00,13.892
3.7142,0.3500,900.00,13.887
3.7242,0.3500,900.00,13.887
3.7343,0.3500,900.00,13.887
3.7443,0.3500,900.00,13.887
3.7543,0.3500,900.00,13.887
3.7644,0.3500,900.00,13.892
3.7744,0.3500,900.00,13.883
3.7844,0.3500,900.00,13.887
3.7944,0.3500,920.00,13.892
3.8044,0.3500,920.00,13.896
3.8145,0.3500,920.00,13.892
3.8245,0.3500,920.00,13.887
3.8345,0.3500,920.00,13.892
3.8445,0.3500,900.00,13.892
3.8545,0.3500,920.00,13.883
3.8646,0.3500,920.00,13.892
3.8746,0.3500,920.00,13.887
3.8846,0.3500,920.00,13.887
3.8946,0.3500,920.00,13.900
3.9047,0.3500,920.00,13.896
3.9156,0.3500,920.00,13.896
3.9256,0.3500,920.00,13.905
3.9356,0.3500,940.00,13.900
3.9456,0.3500,940.00,13.892
3.9556,0.3500,920.00,13.900
3.9657,0.3500,920.00,13.905
3.9757,0.3500,940.00,13.896
3.9856,0.3500,920.00,13.905
3.9957,0.3500,920.00,13.905
4.0051,0.3500,940.00,13.896
4.0174,0.3500,940.00,13.896
4.0274,0.3500,920.00,13.892
4.0374,0.3500,940.00,13.896
4.0475,0.3500,940.00,13.896
4.0575,0.3500,920.00,13.887
4.0674,0.3500,940.00,13.892
4.0778,0.3500,940.00,13.896
4.0878,0.3500,940.00,13.892
4.0978,0.3500,940.00,13.892
4.1079,0.3500,960.00,13.892
4.1179,0.3500,940.00,13.887
4.1279,0.3500,940.00,13.905
4.1379,0.3500,940.00,13.896
4.1479,0.3500,940.00,13.887
4.1580,0.3500,940.00,13.896
4.1680,0.3500,940.00,13.896
4.1780,0.3500,960.00,13.892
4.1880,0.3500,940.00,13.896
4.1981,0.3500,960.00,13.896
4.2082,0.3500,940.00,13.896
4.2185,0.3500,960.00,13.892
4.2285,0.3500,940.00,13.896
4.2385,0.3500,940.00,13.905
4.2486,0.3500,940.00,13.905
4.2586,0.3500,960.00,13.905
4.2686,0.3500,940.00,13.900
4.2786,0.3500,960.00,13.896
4.2887,0.3500,960.00,13.896
4.2987,0.3500,960.00,13.900
4.3087,0.3500,940.00,13.905
4.3187,0.3500,960.00,13.905
4.3287,0.3500,940.00,13.900
4.3387,0.3500,960.00,13.900
4.3487,0.3500,940.00,13.892
4.3587,0.3500,960.00,13.900
4.3688,0.3500,960.00,13.900
4.3781,0.3500,960.00,13.896
4.3892,0.3500,960.00,13.896
4.3993,0.3500,960.00,13.900
4.4093,0.3500,960.00,13.896
4.4193,0.3500,940.00,13.905
4.4293,0.3500,960.00,13.900
4.4393,0.3500,960.00,13.909
4.4493,0.3500,960.00,13.909
4.4594,0.3500,960.00,13.900
4.4694,0.3500,960.00,13.900
4.4794,0.3500,960.00,13.909
4.4894,0.3500,960.00,13.905
4.4994,0.3500,960.00,13.914
4.5051,0.3500,960.00,13.905
4.5198,0.3500,980.00,13.900
4.5298,0.3500,960.00,13.896
4.5398,0.3500,960.00,13.900
4.5498,0.3500,960.00,13.909
4.5602,0.3500,960.00,13.900
4.5703,0.3500,960.00,13.905
4.5803,0.3500,960.00,13.905
4.5903,0.3500,960.00,13.900
4.6003,0.3500,980.00,13.900
4.6103,0.3500,960.00,13.905
4.6203,0.3500,960.00,13.900
4.6304,0.3500,980.00,13.905
4.6404,0.3500,960.00,13.900
4.6504,0.3500,960.00,13.900
4.6605,0.3500,980.00,13.909
4.6705,0.3500,980.00,13.896
4.6805,0.3500,960.00,13.900
4.6906,0.3500,980.00,13.905
4.7006,0.3500,980.00,13.896
4.7106,0.3500,960.00,13.900
4.7206,0.3500,960.00,13.909
4.7306,0.3500,980.00,13.900
4.7407,0.3500,960.00,13.905
4.7502,0.3500,960.00,13.900
4.7608,0.3500,980.00,13.905
4.7708,0.3500,980.00,13.900
4.7808,0.3500,960.00,13.905
4.7908,0.3500,980.00,13.900
4.8009,0.3500,980.00,13.909
4.8109,0.3500,960.00,13.905
4.8207,0.3500,960.00,13.909
4.8319,0.3500,980.00,13.905
4.8419,0.3500,980.00,13.918
4.8520,0.3500,960.00,13.918
4.8620,0.3500,980.00,13.905
4.8720,0.3500,980.00,13.922
4.8820,0.3500,980.00,13.914
4.8920,0.3500,960.00,13.905
4.9020,0.3500,980.00,13.905
4.9121,0.3500,980.00,13.905
4.9221,0.3500,980.00,13.909
4.9321,0.3500,960.00,13.905
4.9421,0.3500,980.00,13.900
4.9522,0.3500,980.00,13.914
4.9622,0.3500,980.00,13.900
4.9722,0.3500,960.00,13.900
4.9822,0.3500,980.00,13.896
4.9923,0.3500,980.00,13.905
5.0000,0.5000,980.00,13.900
5.0144,0.5000,980.00,13.743
5.0244,0.5000,980.00,13.726
5.0344,0.5000,980.00,13.721
5.0444,0.5000,980.00,13.721
5.0544,0.5000,1000.00,13.730
5.0644,0.5000,1020.00,13.721
5.0744,0.5000,1020.00,13.721
5.0845,0.5000,1020.00,13.726
5.0946,0.5000,1020.00,13.739
5.1046,0.5000,1020.00,13.739
5.1146,0.5000,1020.00,13.739
5.1247,0.5000,1040.00,13.730
5.1347,0.5000,1040.00,13.739
5.1448,0.5000,1060.00,13.739
5.1548,0.5000,1060.00,13.739
5.1648,0.5000,1060.00,13.743
5.1749,0.5000,1060.00,13.752
5.1849,0.5000,1080.00,13.756
5.1949,0.5000,1080.00,13.752
5.2049,0.5000,1080.00,13.752
5.2149,0.5000,1100.00,13.756
5.2249,0.5000,1100.00,13.761
5.2350,0.5000,1100.00,13.752
5.2450,0.5000,1100.00,13.752
5.2550,0.5000,1100.00,13.769
5.2650,0.5000,1100.00,13.782
5.2751,0.5000,1100.00,13.782
5.2851,0.5000,1120.00,13.761
5.2951,0.5000,1120.00,13.769
5.3051,0.5000,1140.00,13.769
5.3151,0.5000,1140.00,13.782
5.3252,0.5000,1140.00,13.782
5.3352,0.5000,1140.00,13.778
5.3452,0.5000,1160.00,13.778
5.3553,0.5000,1140.00,13.774
5.3653,0.5000,1160.00,13.778
5.3753,0.5000,1160.00,13.782
5.3853,0.5000,1160.00,13.774
5.3954,0.5000,1160.00,13.778
5.4054,0.5000,1180.00,13.791
5.4154,0.5000,1180.00,13.787
5.4254,0.5000,1180.00,13.782
5.4354,0.5000,1180.00,13.796
5.4455,0.5000,1180.00,13.796
5.4555,0.5000,1180.00,13.791
5.4655,0.5000,1180.00,13.796
5.4755,0.5000,1200.00,13.791
5.4856,0.5000,1200.00,13.791
5.4956,0.5000,1200.00,13.787
5.5006,0.5000,1220.00,13.800
5.5192,0.5000,1220.00,13.791
5.5292,0.5000,1220.00,13.796
5.5392,0.5000,1220.00,13.800
5.5492,0.5000,1220.00,13.809
5.5592,0.5000,1220.00,13.800
5.5693,0.5000,1220.00,13.804
5.5793,0.5000,1220.00,13.796
5.5893,0.5000,1240.00,13.809
5.5994,0.5000,1240.00,13.817
5.6094,0.5000,1240.00,13.809
5.6194,0.5000,1240.00,13.809
5.6294,0.5000,1260.00,13.809
5.6395,0.5000,1240.00,13.817
5.6495,0.5000,1260.00,13.804
5.6595,0.5000,1240.00,13.822
5.6695,0.5000,1260.00,13.822
5.6795,0.5000,1240.00,13.826
5.6895,0.5000,1260.00,13.831
5.6996,0.5000,1260.00,13.817
5.7096,0.5000,1260.00,13.826
5.7196,0.5000,1260.00,13.809
5.7296,0.5000,1280.00,13.826
5.7396,0.5000,1280.00,13.817
5.7497,0.5000,1260.00,13.826
5.7597,0.5000,1280.00,13.826
5.7697,0.5000,1280.00,13.817
5.7797,0.5000,1280.00,13.826
5.7898,0.5000,1280.00,13.822
5.7998,0.5000,1300.00,13.826
5.8098,0.5000,1300.00,13.822
5.8198,0.5000,1300.00,13.831
5.8299,0.5000,1280.00,13.822
5.8399,0.5000,1280.00,13.831
5.8499,0.5000,1280.00,13.826
5.8599,0.5000,1280.00,13.835
5.8699,0.5000,1280.00,13.826
5.8789,0.5000,1320.00,13.831
5.8906,0.5000,1320.00,13.831
5.9006,0.5000,1320.00,13.826
5.9106,0.5000,1320.00,13.831
5.9206,0.5000,1320.00,13.839
5.9306,0.5000,1300.00,13.835
5.9407,0.5000,1300.00,13.835
5.9507,0.5000,1300.00,13.844
5.9607,0.5000,1320.00,13.826
5.9707,0.5000,1320.00,13.844
5.9807,0.5000,1320.00,13.831
5.9907,0.5000,1320.00,13.844
6.0007,0.5000,1320.00,13.848
6.0197,0.5000,1320.00,13.839
6.0297,0.5000,1320.00,13.844
6.0398,0.5000,1340.00,13.835
6.0498,0.5000,1320.00,13.844
6.0594,0.5000,1320.00,13.839
6.0706,0.5000,1340.00,13.839
6.0807,0.5000,1340.00,13.844
6.0907,0.5000,1320.00,13.835
6.1007,0.5000,1340.00,13.844
6.1107,0.5000,1340.00,13.835
6.1207,0.5000,1340.00,13.852
6.1307,0.5000,1340.00,13.848
6.1408,0.5000,1340.00,13.835
6.1508,0.5000,1340.00,13.844
6.1608,0.5000,1340.00,13.861
6.1708,0.5000,1340.00,13.852
6.1808,0.5000,1340.00,13.866
6.1908,0.5000,1360.00,13.848
6.2008,0.5000,1340.00,13.861
6.2109,0.5000,1360.00,13.857
6.2209,0.5000,1340.00,13.861
6.2309,0.5000,1360.00,13.848
6.2409,0.5000,1360.00,13.857
6.2510,0.5000,1360.00,13.852
6.2610,0.5000,1360.00,13.848
6.2710,0.5000,1360.00,13.852
6.2810,0.5000,1360.00,13.852
6.2910,0.5000,1360.00,13.852
6.3010,0.5000,1360.00,13.852
6.3111,0.5000,1360.00,13.852
6.3211,0.5000,1360.00,13.852
6.3311,0.5000,1360.00,13.857
6.3411,0.5000,1360.00,13.852
6.3512,0.5000,1380.00,13.857
6.3612,0.5000,1360.00,13.857
6.3712,0.5000,1380.00,13.861
6.3812,0.5000,1380.00,13.848
6.3912,0.5000,1360.00,13.857
6.4013,0.5000,1360.00,13.848
6.4113,0.5000,1380.00,13.852
6.4213,0.5000,1380.00,13.852
6.4313,0.5000,1360.00,13.852
6.4414,0.5000,1380.00,13.848
6.4514,0.5000,1380.00,13.852
6.4614,0.5000,1380.00,13.848
6.4714,0.5000,1360.00,13.857
6.4814,0.5000,1380.00,13.848
6.4914,0.5000,1380.00,13.852
6.5008,0.5000,1380.00,13.861
6.5199,0.5000,1380.00,13.866
6.5299,0.5000,1380.00,13.857
6.5399,0.5000,1380.00,13.861
6.5491,0.5000,1380.00,13.857
6.5613,0.5000,1380.00,13.861
6.5713,0.5000,1400.00,13.861
6.5814,0.5000,1400.00,13.866
6.5914,0.5000,1380.00,13.861
6.6014,0.5000,1380.00,13.866
6.6114,0.5000,1380.00,13.857
6.6214,0.5000,1380.00,13.861
6.6315,0.5000,1380.00,13.857
6.6415,0.5000,1400.00,13.861
6.6515,0.5000,1400.00,13.857
6.6616,0.5000,1400.00,13.861
6.6716,0.5000,1400.00,13.861
6.6816,0.5000,1380.00,13.866
6.6916,0.5000,1380.00,13.870
6.7017,0.5000,1380.00,13.870
6.7117,0.5000,1380.00,13.866
6.7217,0.5000,1380.00,13.866
6.7318,0.5000,1400.00,13.861
6.7418,0.5000,1400.00,13.870
6.7518,0.5000,1400.00,13.870
6.7618,0.5000,1400.00,13.870
6.7719,0.5000,1400.00,13.874
6.7819,0.5000,1400.00,13.874
6.7919,0.5000,1400.00,13.861
6.8019,0.5000,1400.00,13.866
6.8120,0.5000,1400.00,13.866
6.8220,0.5000,1400.00,13.870
6.8320,0.5000,1400.00,13.870
6.8420,0.5000,1400.00,13.861
6.8523,0.5000,1400.00,13.861
6.8623,0.5000,1400.00,13.866
6.8724,0.5000,1400.00,13.866
6.8824,0.5000,1400.00,13.866
6.8924,0.5000,1400.00,13.861
6.9024,0.5000,1400.00,13.857
6.9124,0.5000,1400.00,13.870
6.9224,0.5000,1400.00,13.870
6.9324,0.5000,1400.00,13.861
6.9424,0.5000,1400.00,13.861
6.9524,0.5000,1420.00,13.857
6.9625,0.5000,1420.00,13.866
6.9725,0.5000,1420.00,13.861
6.9825,0.5000,1420.00,13.866
6.9925,0.5000,1420.00,13.861
7.0008,0.5000,1400.00,13.857
7.0177,0.5000,1400.00,13.870
7.0277,0.5000,1400.00,13.861
7.0369,0.5000,1400.00,13.866
7.0481,0.5000,1400.00,13.861
7.0581,0.5000,1420.00,13.866
7.0681,0.5000,1420.00,13.861
7.0781,0.5000,1420.00,13.874
7.0882,0.5000,1420.00,13.870
7.0982,0.5000,1420.00,13.870
7.1082,0.5000,1400.00,13.866
7.1183,0.5000,1400.00,13.866
7.1283,0.5000,1400.00,13.870
7.1383,0.5000,1420.00,13.870
7.1483,0.5000,1420.00,13.866
7.1584,0.5000,1420.00,13.870
7.1685,0.5000,1420.00,13.870
7.1785,0.5000,1420.00,13.861
7.1885,0.5000,1400.00,13.866
7.1985,0.5000,1400.00,13.861
7.2085,0.5000,1400.00,13.870
7.2186,0.5000,1420.00,13.866
7.2286,0.5000,1420.00,13.866
7.2386,0.5000,1420.00,13.861
7.2486,0.5000,1420.00,13.870
7.2588,0.5000,1420.00,13.861
7.2688,0.5000,1400.00,13.874
7.2788,0.5000,1420.00,13.866
7.2889,0.5000,1420.00,13.870
7.2989,0.5000,1420.00,13.870
7.3089,0.5000,1420.00,13.874
7.3189,0.5000,1420.00,13.866
7.3290,0.5000,1400.00,13.879
7.3390,0.5000,1420.00,13.870
7.3490,0.5000,1420.00,13.866
7.3592,0.5000,1420.00,13.866
7.3692,0.5000,1420.00,13.870
7.3792,0.5000,1440.00,13.866
7.3892,0.5000,1420.00,13.870
7.3993,0.5000,1420.00,13.866
7.4093,0.5000,1420.00,13.870
7.4193,0.5000,1420.00,13.870
7.4293,0.5000,1400.00,13.870
7.4394,0.5000,1420.00,13.874
7.4494,0.5000,1420.00,13.870
7.4592,0.5000,1420.00,13.870
7.4695,0.5000,1420.00,13.870
7.4795,0.5000,1440.00,13.870
7.4895,0.5000,1420.00,13.866
7.4996,0.5000,1420.00,13.874
7.5047,0.6500,1420.00,13.765
7.5237,0.6500,1440.00,13.630
7.5337,0.6500,1420.00,13.625
7.5437,0.6500,1440.00,13.621
7.5538,0.6500,1440.00,13.621
7.5638,0.6500,1440.00,13.625
7.5738,0.6500,1440.00,13.616
7.5839,0.6500,1440.00,13.638
7.5939,0.6500,1440.00,13.634
7.6039,0.6500,1480.00,13.625
7.6140,0.6500,1480.00,13.638
7.6240,0.6500,1480.00,13.634
7.6340,0.6500,1500.00,13.638
7.6440,0.6500,1500.00,13.643
7.6540,0.6500,1500.00,13.643
7.6641,0.6500,1500.00,13.638
7.6741,0.6500,1500.00,13.660
7.6841,0.6500,1520.00,13.651
7.6942,0.6500,1520.00,13.651
7.7042,0.6500,1540.00,13.651
7.7142,0.6500,1540.00,13.664
7.7254,0.6500,1560.00,13.664
