t_s,power,vel_tps,voltage_v
0.8969,0.2000,160.00,13.311
0.9069,0.2000,140.00,13.311
0.9169,0.2000,160.00,13.315
0.9269,0.2000,140.00,13.306
0.9370,0.2000,140.00,13.315
0.9470,0.2000,160.00,13.311
0.9570,0.2000,160.00,13.311
0.9670,0.2000,160.00,13.311
0.9770,0.2000,160.00,13.306
0.9871,0.2000,160.00,13.315
0.9971,0.2000,140.00,13.311
1.0071,0.2000,160.00,13.319
1.0171,0.2000,160.00,13.315
1.0271,0.2000,160.00,13.315
1.0371,0.2000,160.00,13.311
1.0472,0.2000,160.00,13.315
1.0572,0.2000,160.00,13.315
1.0672,0.2000,160.00,13.311
1.0772,0.2000,160.00,13.315
1.0872,0.2000,160.00,13.311
1.0973,0.2000,180.00,13.315
1.1073,0.2000,160.00,13.315
1.1173,0.2000,160.00,13.311
1.1273,0.2000,180.00,13.315
1.1373,0.2000,160.00,13.306
1.1474,0.2000,160.00,13.315
1.1574,0.2000,180.00,13.315
1.1674,0.2000,160.00,13.311
1.1774,0.2000,160.00,13.315
1.1875,0.2000,180.00,13.311
1.1975,0.2000,160.00,13.319
1.2075,0.2000,160.00,13.311
1.2175,0.2000,160.00,13.311
1.2276,0.2000,160.00,13.319
1.2376,0.2000,160.00,13.306
1.2476,0.2000,160.00,13.315
1.2576,0.2000,160.00,13.311
1.2677,0.2000,180.00,13.311
1.2777,0.2000,160.00,13.315
1.2877,0.2000,160.00,13.311
1.2977,0.2000,180.00,13.311
1.3077,0.2000,160.00,13.311
1.3178,0.2000,160.00,13.311
1.3278,0.2000,180.00,13.315
1.3378,0.2000,180.00,13.311
1.3478,0.2000,160.00,13.315
1.3579,0.2000,180.00,13.315
1.3679,0.2000,180.00,13.311
1.3779,0.2000,180.00,13.319
1.3879,0.2000,160.00,13.315
1.3979,0.2000,180.00,13.315
1.4080,0.2000,180.00,13.315
1.4180,0.2000,180.00,13.311
1.4280,0.2000,160.00,13.319
1.4380,0.2000,180.00,13.311
1.4480,0.2000,180.00,13.311
1.4580,0.2000,180.00,13.315
1.4680,0.2000,160.00,13.311
1.4781,0.2000,180.00,13.315
1.4881,0.2000,180.00,13.315
1.4981,0.2000,180.00,13.311
1.5081,0.2000,180.00,13.315
1.5181,0.2000,180.00,13.319
1.5280,0.2000,180.00,13.315
1.5384,0.2000,180.00,13.319
1.5484,0.2000,180.00,13.319
1.5584,0.2000,180.00,13.311
1.5684,0.2000,200.00,13.319
1.5785,0.2000,180.00,13.315
1.5885,0.2000,180.00,13.311
1.5985,0.2000,180.00,13.315
1.6085,0.2000,180.00,13.315
1.6185,0.2000,180.00,13.315
1.6285,0.2000,180.00,13.315
1.6386,0.2000,180.00,13.315
1.6486,0.2000,180.00,13.319
1.6588,0.2000,180.00,13.315
1.6688,0.2000,180.00,13.311
1.6788,0.2000,200.00,13.319
1.6889,0.2000,180.00,13.315
1.6989,0.2000,180.00,13.319
1.7089,0.2000,180.00,13.319
1.7189,0.2000,180.00,13.306
1.7289,0.2000,180.00,13.306
1.7389,0.2000,200.00,13.315
1.7489,0.2000,180.00,13.315
1.7589,0.2000,180.00,13.311
1.7690,0.2000,180.00,13.315
1.7790,0.2000,180.00,13.311
1.7890,0.2000,180.00,13.311
1.7990,0.2000,180.00,13.315
1.8090,0.2000,180.00,13.315
1.8190,0.2000,180.00,13.315
1.8290,0.2000,180.00,13.319
1.8391,0.2000,180.00,13.315
1.8491,0.2000,200.00,13.319
1.8591,0.2000,180.00,13.319
1.8691,0.2000,180.00,13.311
1.8792,0.2000,180.00,13.315
1.8892,0.2000,180.00,13.315
1.8993,0.2000,180.00,13.315
1.9093,0.2000,200.00,13.315
1.9193,0.2000,180.00,13.315
1.9294,0.2000,180.00,13.311
1.9394,0.2000,180.00,13.315
1.9494,0.2000,180.00,13.315
1.9594,0.2000,180.00,13.311
1.9694,0.2000,180.00,13.319
1.9794,0.2000,180.00,13.315
1.9895,0.2000,180.00,13.315
1.9995,0.2000,180.00,13.319
2.0095,0.2000,180.00,13.319
2.0195,0.2000,200.00,13.315
2.0295,0.2000,200.00,13.319
2.0395,0.2000,200.00,13.311
2.0495,0.2000,180.00,13.315
2.0596,0.2000,180.00,13.315
2.0696,0.2000,180.00,13.311
2.0796,0.2000,180.00,13.315
2.0897,0.2000,180.00,13.311
2.0997,0.2000,180.00,13.315
2.1098,0.2000,180.00,13.315
2.1198,0.2000,180.00,13.315
2.1298,0.2000,180.00,13.319
2.1398,0.2000,180.00,13.319
2.1498,0.2000,180.00,13.315
2.1599,0.2000,180.00,13.319
2.1699,0.2000,180.00,13.311
2.1807,0.2000,180.00,13.311
2.1908,0.2000,180.00,13.319
2.2008,0.2000,200.00,13.315
2.2108,0.2000,180.00,13.315
2.2209,0.2000,180.00,13.319
2.2309,0.2000,180.00,13.315
2.2409,0.2000,180.00,13.311
2.2510,0.2000,180.00,13.319
2.2610,0.2000,200.00,13.315
2.2710,0.2000,180.00,13.315
2.2810,0.2000,180.00,13.319
2.2911,0.2000,180.00,13.315
2.3011,0.2000,180.00,13.315
2.3112,0.2000,180.00,13.315
2.3213,0.2000,200.00,13.315
2.3313,0.2000,180.00,13.315
2.3413,0.2000,180.00,13.319
2.3513,0.2000,180.00,13.315
2.3613,0.2000,180.00,13.315
2.3711,0.2000,180.00,13.319
2.3816,0.2000,200.00,13.315
2.3916,0.2000,200.00,13.315
2.4016,0.2000,180.00,13.315
2.4116,0.2000,180.00,13.315
2.4217,0.2000,180.00,13.315
2.4317,0.2000,180.00,13.315
2.4426,0.2000,180.00,13.311
2.4527,0.2000,200.00,13.319
2.4627,0.2000,180.00,13.319
2.4727,0.2000,180.00,13.311
2.4827,0.2000,180.00,13.315
2.4927,0.2000,180.00,13.315
2.5027,0.3500,180.00,13.276
2.5127,0.3500,200.00,13.171
2.5228,0.3500,200.00,13.166
2.5328,0.3500,180.00,13.158
2.5428,0.3500,180.00,13.153
2.5528,0.3500,200.00,13.171
2.5628,0.3500,200.00,13.166
2.5729,0.3500,200.00,13.166
2.5829,0.3500,220.00,13.158
2.5929,0.3500,240.00,13.162
2.6029,0.3500,220.00,13.162
2.6129,0.3500,240.00,13.175
2.6230,0.3500,240.00,13.175
2.6330,0.3500,260.00,13.175
2.6430,0.3500,260.00,13.179
2.6530,0.3500,260.00,13.175
2.6630,0.3500,260.00,13.184
2.6730,0.3500,280.00,13.179
2.6830,0.3500,280.00,13.184
2.6931,0.3500,280.00,13.184
2.7031,0.3500,300.00,13.179
2.7131,0.3500,300.00,13.179
2.7231,0.3500,300.00,13.175
2.7331,0.3500,300.00,13.179
2.7431,0.3500,300.00,13.184
2.7531,0.3500,300.00,13.193
2.7631,0.3500,320.00,13.193
2.7732,0.3500,320.00,13.184
2.7832,0.3500,340.00,13.188
2.7932,0.3500,340.00,13.188
2.8032,0.3500,360.00,13.193
2.8132,0.3500,360.00,13.184
2.8232,0.3500,340.00,13.188
2.8333,0.3500,360.00,13.197
2.8433,0.3500,360.00,13.193
2.8533,0.3500,360.00,13.197
2.8633,0.3500,360.00,13.210
2.8733,0.3500,380.00,13.197
2.8833,0.3500,380.00,13.197
2.8937,0.3500,380.00,13.201
2.9038,0.3500,400.00,13.201
2.9138,0.3500,400.00,13.206
2.9235,0.3500,400.00,13.201
2.9339,0.3500,400.00,13.210
2.9440,0.3500,400.00,13.206
2.9540,0.3500,400.00,13.201
2.9646,0.3500,400.00,13.206
2.9746,0.3500,400.00,13.206
2.9846,0.3500,400.00,13.210
2.9946,0.3500,420.00,13.206
3.0001,0.3500,420.00,13.219
3.0154,0.3500,420.00,13.206
3.0255,0.3500,420.00,13.206
3.0355,0.3500,440.00,13.206
3.0456,0.3500,420.00,13.206
3.0556,0.3500,420.00,13.214
3.0657,0.3500,440.00,13.210
3.0757,0.3500,440.00,13.214
3.0858,0.3500,440.00,13.210
3.0958,0.3500,440.00,13.210
3.1058,0.3500,460.00,13.214
3.1158,0.3500,440.00,13.214
3.1258,0.3500,460.00,13.223
3.1359,0.3500,440.00,13.214
3.1459,0.3500,460.00,13.214
3.1559,0.3500,440.00,13.219
3.1659,0.3500,460.00,13.214
3.1759,0.3500,460.00,13.214
3.1860,0.3500,460.00,13.223
3.1960,0.3500,460.00,13.219
3.2061,0.3500,480.00,13.210
3.2161,0.3500,480.00,13.223
3.2266,0.3500,460.00,13.223
3.2366,0.3500,480.00,13.214
3.2467,0.3500,480.00,13.223
3.2567,0.3500,480.00,13.223
3.2667,0.3500,460.00,13.214
3.2767,0.3500,480.00,13.214
3.2868,0.3500,480.00,13.227
3.2968,0.3500,480.00,13.223
3.3068,0.3500,480.00,13.223
3.3168,0.3500,500.00,13.219
3.3269,0.3500,500.00,13.223
3.3369,0.3500,500.00,13.223
3.3469,0.3500,500.00,13.219
3.3569,0.3500,500.00,13.223
3.3666,0.3500,500.00,13.236
3.3770,0.3500,480.00,13.227
3.3871,0.3500,480.00,13.223
3.3971,0.3500,480.00,13.223
3.4071,0.3500,480.00,13.223
3.4171,0.3500,480.00,13.232
3.4272,0.3500,520.00,13.223
3.4372,0.3500,520.00,13.219
3.4472,0.3500,520.00,13.219
3.4573,0.3500,520.00,13.227
3.4673,0.3500,520.00,13.232
3.4773,0.3500,500.00,13.236
3.4878,0.3500,500.00,13.227
3.4979,0.3500,500.00,13.223
3.5028,0.3500,500.00,13.227
3.5186,0.3500,520.00,13.232
3.5286,0.3500,520.00,13.232
3.5387,0.3500,520.00,13.232
3.5487,0.3500,520.00,13.227
3.5587,0.3500,520.00,13.223
3.5687,0.3500,500.00,13.223
3.5788,0.3500,520.00,13.223
3.5888,0.3500,520.00,13.236
3.5988,0.3500,520.00,13.232
3.6088,0.3500,520.00,13.232
3.6188,0.3500,540.00,13.227
3.6288,0.3500,520.00,13.227
3.6389,0.3500,520.00,13.227
3.6482,0.3500,520.00,13.227
3.6592,0.3500,540.00,13.227
3.6692,0.3500,520.00,13.232
3.6792,0.3500,520.00,13.232
3.6892,0.3500,520.00,13.232
3.6992,0.3500,540.00,13.232
3.7093,0.3500,520.00,13.227
3.7193,0.3500,520.00,13.223
3.7293,0.3500,540.00,13.223
3.7393,0.3500,540.00,13.227
3.7493,0.3500,520.00,13.232
3.7593,0.3500,540.00,13.232
3.7694,0.3500,540.00,13.232
3.7794,0.3500,540.00,13.236
3.7894,0.3500,540.00,13.236
3.7995,0.3500,540.00,13.241
3.8095,0.3500,520.00,13.223
3.8195,0.3500,540.00,13.223
3.8295,0.3500,520.00,13.232
3.8395,0.3500,540.00,13.232
3.8496,0.3500,540.00,13.232
3.8596,0.3500,560.00,13.232
3.8697,0.3500,540.00,13.232
3.8797,0.3500,540.00,13.232
3.8897,0.3500,540.00,13.236
3.8997,0.3500,540.00,13.236
3.9097,0.3500,540.00,13.236
3.9198,0.3500,540.00,13.236
3.9298,0.3500,560.00,13.241
3.9398,0.3500,540.00,13.241
3.9498,0.3500,540.00,13.236
3.9599,0.3500,540.00,13.232
3.9699,0.3500,540.00,13.232
3.9800,0.3500,540.00,13.232
3.9902,0.3500,540.00,13.232
4.0002,0.3500,540.00,13.232
4.0112,0.3500,540.00,13.232
4.0263,0.3500,540.00,13.227
4.0364,0.3500,560.00,13.232
4.0464,0.3500,560.00,13.232
4.0565,0.3500,560.00,13.232
4.0665,0.3500,560.00,13.232
4.0765,0.3500,560.00,13.227
4.0865,0.3500,540.00,13.232
4.0965,0.3500,560.00,13.232
4.1065,0.3500,540.00,13.236
4.1165,0.3500,560.00,13.232
4.1266,0.3500,540.00,13.236
4.1366,0.3500,560.00,13.236
4.1466,0.3500,540.00,13.241
4.1584,0.3500,560.00,13.241
4.1684,0.3500,560.00,13.236
4.1784,0.3500,560.00,13.236
4.1884,0.3500,560.00,13.236
4.1985,0.3500,560.00,13.241
4.2085,0.3500,560.00,13.241
4.2185,0.3500,540.00,13.241
4.2288,0.3500,560.00,13.236
4.2388,0.3500,540.00,13.241
4.2488,0.3500,560.00,13.236
4.2589,0.3500,560.00,13.245
4.2694,0.3500,560.00,13.236
4.2795,0.3500,560.00,13.236
4.2895,0.3500,560.00,13.236
4.2995,0.3500,560.00,13.241
4.3096,0.3500,540.00,13.236
4.3196,0.3500,560.00,13.236
4.3296,0.3500,560.00,13.232
4.3396,0.3500,560.00,13.241
4.3497,0.3500,560.00,13.241
4.3597,0.3500,560.00,13.241
4.3697,0.3500,560.00,13.236
4.3797,0.3500,560.00,13.241
4.3897,0.3500,560.00,13.236
4.3997,0.3500,560.00,13.245
4.4097,0.3500,560.00,13.236
4.4198,0.3500,560.00,13.241
4.4298,0.3500,540.00,13.236
4.4398,0.3500,560.00,13.241
4.4499,0.3500,560.00,13.241
4.4599,0.3500,560.00,13.241
4.4699,0.3500,560.00,13.236
4.4799,0.3500,580.00,13.241
4.4900,0.3500,560.00,13.241
4.5000,0.3500,560.00,13.241
4.5100,0.3500,580.00,13.241
4.5201,0.3500,560.00,13.241
4.5301,0.3500,560.00,13.241
4.5401,0.3500,560.00,13.241
4.5501,0.3500,560.00,13.245
4.5601,0.3500,560.00,13.241
4.5701,0.3500,560.00,13.232
4.5802,0.3500,560.00,13.236
4.5902,0.3500,580.00,13.241
4.6002,0.3500,560.00,13.245
4.6102,0.3500,560.00,13.236
4.6202,0.3500,560.00,13.236
4.6302,0.3500,560.00,13.236
4.6403,0.3500,560.00,13.241
4.6503,0.3500,560.00,13.236
4.6603,0.3500,560.00,13.232
4.6703,0.3500,580.00,13.232
4.6804,0.3500,560.00,13.232
4.6904,0.3500,560.00,13.232
4.7004,0.3500,580.00,13.236
4.7104,0.3500,560.00,13.227
4.7204,0.3500,560.00,13.232
4.7304,0.3500,580.00,13.232
4.7404,0.3500,560.00,13.236
4.7505,0.3500,560.00,13.232
4.7605,0.3500,580.00,13.227
4.7705,0.3500,560.00,13.227
4.7805,0.3500,560.00,13.227
4.7899,0.3500,580.00,13.227
4.8022,0.3500,560.00,13.232
4.8122,0.3500,540.00,13.227
4.8222,0.3500,560.00,13.227
4.8323,0.3500,560.00,13.227
4.8423,0.3500,560.00,13.232
4.8523,0.3500,580.00,13.227
4.8623,0.3500,580.00,13.232
4.8723,0.3500,580.00,13.227
4.8823,0.3500,560.00,13.232
4.8924,0.3500,560.00,13.232
4.9024,0.3500,560.00,13.232
4.9125,0.3500,580.00,13.227
4.9225,0.3500,560.00,13.232
4.9325,0.3500,580.00,13.232
4.9426,0.3500,580.00,13.236
4.9526,0.3500,560.00,13.232
4.9626,0.3500,560.00,13.232
4.9726,0.3500,580.00,13.232
4.9827,0.3500,560.00,13.232
4.9927,0.3500,560.00,13.236
5.0027,0.5000,580.00,13.197
5.0127,0.5000,560.00,13.070
5.0227,0.5000,560.00,13.070
5.0327,0.5000,580.00,13.061
5.0427,0.5000,580.00,13.057
5.0547,0.5000,600.00,13.057
5.0647,0.5000,600.00,13.061
5.0748,0.5000,600.00,13.061
5.0846,0.5000,600.00,13.070
5.0954,0.5000,600.00,13.066
5.1044,0.5000,600.00,13.057
5.1155,0.5000,620.00,13.066
5.1255,0.5000,620.00,13.075
5.1355,0.5000,640.00,13.079
5.1455,0.5000,640.00,13.070
5.1555,0.5000,660.00,13.079
5.1655,0.5000,640.00,13.075
5.1755,0.5000,660.00,13.075
5.1856,0.5000,640.00,13.083
5.1956,0.5000,660.00,13.079
5.2056,0.5000,660.00,13.083
5.2157,0.5000,680.00,13.088
5.2257,0.5000,680.00,13.083
5.2357,0.5000,700.00,13.092
5.2457,0.5000,700.00,13.088
5.2559,0.5000,700.00,13.096
5.2660,0.5000,700.00,13.088
5.2760,0.5000,700.00,13.092
5.2860,0.5000,700.00,13.096
5.2960,0.5000,680.00,13.092
5.3060,0.5000,700.00,13.096
5.3190,0.5000,720.00,13.096
5.3290,0.5000,720.00,13.101
5.3391,0.5000,720.00,13.088
5.3490,0.5000,740.00,13.105
5.3592,0.5000,740.00,13.105
5.3692,0.5000,720.00,13.105
5.3793,0.5000,740.00,13.105
5.3893,0.5000,740.00,13.105
5.3993,0.5000,760.00,13.101
5.4093,0.5000,740.00,13.105
5.4193,0.5000,760.00,13.114
5.4294,0.5000,740.00,13.101
5.4394,0.5000,760.00,13.105
5.4494,0.5000,760.00,13.114
5.4594,0.5000,760.00,13.110
5.4694,0.5000,760.00,13.110
5.4795,0.5000,780.00,13.118
5.4895,0.5000,780.00,13.114
5.4995,0.5000,760.00,13.114
5.5044,0.5000,780.00,13.118
5.5199,0.5000,780.00,13.114
5.5299,0.5000,780.00,13.118
5.5400,0.5000,780.00,13.118
5.5500,0.5000,800.00,13.114
5.5600,0.5000,800.00,13.118
5.5700,0.5000,800.00,13.114
5.5800,0.5000,800.00,13.123
5.5901,0.5000,800.00,13.114
5.6001,0.5000,800.00,13.123
5.6101,0.5000,800.00,13.123
5.6201,0.5000,800.00,13.131
5.6301,0.5000,800.00,13.127
5.6401,0.5000,800.00,13.123
5.6502,0.5000,820.00,13.127
5.6602,0.5000,820.00,13.118
5.6702,0.5000,820.00,13.123
5.6802,0.5000,820.00,13.118
5.6902,0.5000,820.00,13.123
5.7002,0.5000,820.00,13.118
5.7102,0.5000,820.00,13.123
5.7202,0.5000,820.00,13.123
5.7303,0.5000,840.00,13.127
5.7403,0.5000,840.00,13.123
5.7503,0.5000,820.00,13.127
5.7603,0.5000,840.00,13.127
5.7703,0.5000,840.00,13.127
5.7803,0.5000,820.00,13.127
5.7904,0.5000,840.00,13.131
5.8004,0.5000,840.00,13.127
5.8104,0.5000,840.00,13.127
5.8205,0.5000,840.00,13.131
5.8305,0.5000,860.00,13.127
5.8405,0.5000,840.00,13.131
5.8505,0.5000,860.00,13.136
5.8605,0.5000,840.00,13.131
5.8705,0.5000,860.00,13.136
5.8806,0.5000,840.00,13.131
5.8906,0.5000,860.00,13.140
5.9006,0.5000,860.00,13.136
5.9106,0.5000,860.00,13.140
5.9206,0.5000,860.00,13.144
5.9306,0.5000,860.00,13.140
5.9406,0.5000,860.00,13.136
5.9507,0.5000,860.00,13.140
5.9607,0.5000,860.00,13.136
5.9707,0.5000,860.00,13.136
5.9807,0.5000,860.00,13.140
5.9907,0.5000,860.00,13.136
6.0007,0.5000,860.00,13.140
6.0107,0.5000,880.00,13.140
6.0208,0.5000,860.00,13.149
6.0308,0.5000,880.00,13.140
6.0408,0.5000,880.00,13.140
6.0508,0.5000,860.00,13.140
6.0608,0.5000,860.00,13.131
6.0708,0.5000,880.00,13.140
6.0807,0.5000,880.00,13.140
6.0911,0.5000,880.00,13.144
6.1011,0.5000,880.00,13.149
6.1111,0.5000,880.00,13.149
6.1211,0.5000,880.00,13.144
6.1311,0.5000,880.00,13.140
6.1412,0.5000,880.00,13.144
6.1512,0.5000,900.00,13.140
6.1612,0.5000,880.00,13.149
6.1713,0.5000,880.00,13.144
6.1813,0.5000,880.00,13.144
6.1913,0.5000,880.00,13.140
6.2013,0.5000,880.00,13.140
6.2113,0.5000,900.00,13.149
6.2214,0.5000,900.00,13.149
6.2314,0.5000,880.00,13.144
6.2414,0.5000,880.00,13.144
6.2514,0.5000,880.00,13.144
6.2615,0.5000,880.00,13.144
6.2715,0.5000,880.00,13.149
6.2815,0.5000,900.00,13.149
6.2915,0.5000,900.00,13.144
6.3015,0.5000,900.00,13.144
6.3116,0.5000,900.00,13.149
6.3216,0.5000,900.00,13.149
6.3316,0.5000,900.00,13.149
6.3416,0.5000,900.00,13.149
6.3516,0.5000,900.00,13.136
6.3617,0.5000,900.00,13.149
6.3717,0.5000,900.00,13.149
6.3817,0.5000,900.00,13.149
6.3917,0.5000,900.00,13.144
6.4018,0.5000,900.00,13.144
6.4118,0.5000,900.00,13.149
6.4218,0.5000,900.00,13.153
6.4319,0.5000,900.00,13.153
6.4419,0.5000,900.00,13.149
6.4519,0.5000,900.00,13.144
6.4619,0.5000,900.00,13.158
6.4719,0.5000,900.00,13.149
6.4820,0.5000,900.00,13.149
6.4920,0.5000,900.00,13.153
6.5020,0.5000,900.00,13.153
6.5120,0.5000,900.00,13.153
6.5220,0.5000,900.00,13.149
6.5321,0.5000,900.00,13.149
6.5421,0.5000,900.00,13.153
6.5521,0.5000,920.00,13.158
6.5621,0.5000,920.00,13.144
6.5722,0.5000,920.00,13.144
6.5822,0.5000,920.00,13.153
6.5922,0.5000,920.00,13.153
6.6022,0.5000,900.00,13.149
6.6125,0.5000,900.00,13.144
6.6225,0.5000,900.00,13.153
6.6326,0.5000,900.00,13.153
6.6426,0.5000,920.00,13.153
6.6526,0.5000,920.00,13.153
6.6626,0.5000,920.00,13.153
6.6725,0.5000,920.00,13.153
6.6829,0.5000,920.00,13.149
6.6929,0.5000,900.00,13.149
6.7029,0.5000,900.00,13.158
6.7130,0.5000,920.00,13.153
6.7230,0.5000,920.00,13.149
6.7330,0.5000,920.00,13.153
6.7429,0.5000,920.00,13.158
6.7522,0.5000,900.00,13.149
6.7634,0.5000,920.00,13.149
6.7734,0.5000,920.00,13.153
6.7834,0.5000,920.00,13.153
6.7934,0.5000,920.00,13.149
6.8035,0.5000,920.00,13.149
6.8129,0.5000,900.00,13.153
6.8238,0.5000,920.00,13.153
6.8342,0.5000,920.00,13.149
6.8442,0.5000,920.00,13.149
6.8541,0.5000,920.00,13.149
6.8644,0.5000,920.00,13.153
6.8744,0.5000,920.00,13.153
6.8844,0.5000,920.00,13.153
6.8944,0.5000,920.00,13.153
6.9045,0.5000,920.00,13.149
6.9145,0.5000,920.00,13.153
6.9245,0.5000,920.00,13.153
6.9345,0.5000,920.00,13.149
6.9446,0.5000,920.00,13.149
6.9546,0.5000,920.00,13.158
6.9647,0.5000,920.00,13.149
6.9747,0.5000,920.00,13.149
6.9847,0.5000,920.00,13.158
6.9947,0.5000,920.00,13.149
7.0047,0.5000,920.00,13.144
7.0147,0.5000,940.00,13.153
7.0248,0.5000,920.00,13.153
7.0348,0.5000,920.00,13.149
7.0448,0.5000,940.00,13.158
7.0548,0.5000,940.00,13.153
7.0648,0.5000,920.00,13.149
7.0748,0.5000,920.00,13.153
7.0848,0.5000,920.00,13.149
7.0949,0.5000,920.00,13.153
7.1049,0.5000,920.00,13.158
7.1149,0.5000,920.00,13.149
7.1249,0.5000,940.00,13.158
7.1349,0.5000,940.00,13.153
7.1450,0.5000,920.00,13.153
7.1550,0.5000,920.00,13.158
7.1650,0.5000,940.00,13.153
7.1750,0.5000,920.00,13.149
7.1851,0.5000,920.00,13.153
7.1951,0.5000,920.00,13.153
7.2051,0.5000,940.00,13.153
7.2151,0.5000,920.00,13.158
7.2251,0.5000,920.00,13.158
7.2352,0.5000,940.00,13.149
7.2452,0.5000,940.00,13.158
7.2552,0.5000,920.00,13.153
7.2652,0.5000,920.00,13.153
7.2753,0.5000,940.00,13.158
7.2853,0.5000,920.00,13.158
7.2953,0.5000,920.00,13.149
7.3053,0.5000,940.00,13.153
7.3153,0.5000,940.00,13.158
7.3254,0.5000,920.00,13.149
7.3354,0.5000,940.00,13.153
7.3454,0.5000,940.00,13.162
7.3554,0.5000,920.00,13.144
7.3654,0.5000,920.00,13.153
7.3754,0.5000,940.00,13.153
7.3854,0.5000,920.00,13.149
7.3955,0.5000,920.00,13.153
7.4055,0.5000,940.00,13.158
7.4155,0.5000,940.00,13.149
7.4255,0.5000,920.00,13.153
7.4355,0.5000,940.00,13.158
7.4456,0.5000,940.00,13.149
7.4556,0.5000,920.00,13.153
7.4656,0.5000,940.00,13.162
7.4757,0.5000,940.00,13.149
7.4857,0.5000,920.00,13.153
7.4957,0.5000,940.00,13.158
7.5057,0.6500,940.00,13.123
7.5157,0.6500,920.00,12.930
7.5257,0.6500,940.00,12.926
7.5357,0.6500,960.00,12.913
7.5457,0.6500,940.00,12.926
7.5558,0.6500,960.00,12.922
7.5657,0.6500,960.00,12.922
7.5758,0.6500,960.00,12.922
7.5858,0.6500,960.00,12.939
7.5958,0.6500,980.00,12.930
7.6058,0.6500,980.00,12.935
7.6159,0.6500,1000.00,12.926
7.6259,0.6500,1000.00,12.935
7.6359,0.6500,1000.00,12.939
7.6459,0.6500,1000.00,12.939
7.6559,0.6500,1020.00,12.939
7.6659,0.6500,1020.00,12.943
7.6759,0.6500,1020.00,12.939
7.6860,0.6500,1040.00,12.948
7.6960,0.6500,1040.00,12.957
7.7060,0.6500,1040.00,12.952
7.7160,0.6500,1040.00,12.948
7.7260,0.6500,1060.00,12.952
7.7360,0.6500,1060.00,12.957
7.7461,0.6500,1060.00,12.961
7.7561,0.6500,1060.00,12.957
7.7661,0.6500,1080.00,12.957
7.7761,0.6500,1080.00,12.961
7.7861,0.6500,1080.00,12.961
