t_s,power,vel_tps,voltage_v
0.7061,0.2000,-100.00,13.463
0.7161,0.2000,-100.00,13.459
0.7261,0.2000,-120.00,13.468
0.7361,0.2000,-120.00,13.463
0.7461,0.2000,-120.00,13.463
0.7562,0.2000,-120.00,13.468
0.7661,0.2000,-120.00,13.468
0.7762,0.2000,-100.00,13.468
0.7862,0.2000,-100.00,13.463
0.7962,0.2000,-120.00,13.463
0.8062,0.2000,-120.00,13.468
0.8162,0.2000,-120.00,13.468
0.8262,0.2000,-120.00,13.468
0.8363,0.2000,-120.00,13.463
0.8463,0.2000,-120.00,13.463
0.8563,0.2000,-120.00,13.468
0.8663,0.2000,-120.00,13.468
0.8763,0.2000,-120.00,13.459
0.8863,0.2000,-140.00,13.459
0.8963,0.2000,-120.00,13.468
0.9064,0.2000,-120.00,13.468
0.9164,0.2000,-120.00,13.468
0.9264,0.2000,-140.00,13.463
0.9364,0.2000,-120.00,13.468
0.9464,0.2000,-120.00,13.463
0.9564,0.2000,-120.00,13.463
0.9664,0.2000,-120.00,13.463
0.9765,0.2000,-100.00,13.463
0.9865,0.2000,-100.00,13.468
0.9965,0.2000,-100.00,13.463
1.0035,0.2000,-100.00,13.463
1.0171,0.2000,-120.00,13.468
1.0271,0.2000,-120.00,13.459
1.0371,0.2000,-120.00,13.459
1.0471,0.2000,-120.00,13.463
1.0572,0.2000,-120.00,13.463
1.0672,0.2000,-100.00,13.468
1.0772,0.2000,-100.00,13.468
1.0872,0.2000,-100.00,13.463
1.0972,0.2000,-100.00,13.463
1.1073,0.2000,-100.00,13.463
1.1173,0.2000,-100.00,13.463
1.1273,0.2000,-100.00,13.463
1.1373,0.2000,-100.00,13.459
1.1474,0.2000,-100.00,13.463
1.1574,0.2000,-100.00,13.468
1.1674,0.2000,-100.00,13.463
1.1774,0.2000,-120.00,13.468
1.1874,0.2000,-120.00,13.463
1.1974,0.2000,-120.00,13.463
1.2075,0.2000,-120.00,13.463
1.2167,0.2000,-140.00,13.468
1.2280,0.2000,-120.00,13.463
1.2380,0.2000,-120.00,13.468
1.2481,0.2000,-120.00,13.468
1.2581,0.2000,-140.00,13.463
1.2681,0.2000,-120.00,13.468
1.2781,0.2000,-120.00,13.463
1.2881,0.2000,-120.00,13.468
1.2982,0.2000,-140.00,13.468
1.3082,0.2000,-120.00,13.468
1.3182,0.2000,-120.00,13.463
1.3282,0.2000,-140.00,13.463
1.3382,0.2000,-140.00,13.463
1.3483,0.2000,-120.00,13.463
1.3583,0.2000,-140.00,13.459
1.3683,0.2000,-140.00,13.463
1.3783,0.2000,-120.00,13.463
1.3883,0.2000,-140.00,13.463
1.3981,0.2000,-140.00,13.463
1.4084,0.2000,-120.00,13.455
1.4185,0.2000,-140.00,13.463
1.4285,0.2000,-140.00,13.459
1.4385,0.2000,-120.00,13.459
1.4485,0.2000,-120.00,13.459
1.4585,0.2000,-120.00,13.463
1.4685,0.2000,-100.00,13.459
1.4786,0.2000,-100.00,13.459
1.4886,0.2000,-120.00,13.463
1.4986,0.2000,-120.00,13.455
1.5086,0.2000,-120.00,13.459
1.5186,0.2000,-120.00,13.463
1.5286,0.2000,-120.00,13.459
1.5387,0.2000,-100.00,13.463
1.5487,0.2000,-100.00,13.459
1.5587,0.2000,-100.00,13.455
1.5687,0.2000,-100.00,13.463
1.5786,0.2000,-120.00,13.459
1.5890,0.2000,-120.00,13.459
1.5990,0.2000,-120.00,13.459
1.6090,0.2000,-120.00,13.459
1.6190,0.2000,-100.00,13.463
1.6290,0.2000,-120.00,13.463
1.6391,0.2000,-120.00,13.463
1.6491,0.2000,-120.00,13.463
1.6591,0.2000,-120.00,13.463
1.6691,0.2000,-140.00,13.463
1.6791,0.2000,-120.00,13.468
1.6891,0.2000,-120.00,13.463
1.6991,0.2000,-140.00,13.468
1.7092,0.2000,-140.00,13.463
1.7192,0.2000,-120.00,13.459
1.7292,0.2000,-140.00,13.459
1.7392,0.2000,-140.00,13.468
1.7492,0.2000,-120.00,13.468
1.7592,0.2000,-140.00,13.463
1.7693,0.2000,-140.00,13.463
1.7793,0.2000,-140.00,13.463
1.7893,0.2000,-140.00,13.463
1.7993,0.2000,-140.00,13.463
1.8093,0.2000,-140.00,13.459
1.8194,0.2000,-140.00,13.459
1.8294,0.2000,-120.00,13.468
1.8398,0.2000,-140.00,13.463
1.8498,0.2000,-140.00,13.463
1.8598,0.2000,-120.00,13.459
1.8698,0.2000,-140.00,13.463
1.8798,0.2000,-140.00,13.468
1.8898,0.2000,-120.00,13.468
1.9004,0.2000,-120.00,13.459
1.9105,0.2000,-140.00,13.468
1.9205,0.2000,-120.00,13.463
1.9305,0.2000,-120.00,13.463
1.9406,0.2000,-120.00,13.463
1.9496,0.2000,-120.00,13.459
1.9609,0.2000,-100.00,13.455
1.9709,0.2000,-100.00,13.455
1.9809,0.2000,-100.00,13.459
1.9910,0.2000,-120.00,13.455
2.0010,0.2000,-120.00,13.459
2.0110,0.2000,-120.00,13.459
2.0210,0.2000,-120.00,13.463
2.0310,0.2000,-120.00,13.459
2.0410,0.2000,-100.00,13.463
2.0511,0.2000,-100.00,13.455
2.0611,0.2000,-120.00,13.459
2.0711,0.2000,-120.00,13.459
2.0811,0.2000,-120.00,13.463
2.0911,0.2000,-120.00,13.463
2.1012,0.2000,-140.00,13.459
2.1112,0.2000,-120.00,13.463
2.1212,0.2000,-120.00,13.463
2.1312,0.2000,-140.00,13.463
2.1412,0.2000,-140.00,13.459
2.1512,0.2000,-120.00,13.468
2.1612,0.2000,-120.00,13.463
2.1713,0.2000,-140.00,13.463
2.1813,0.2000,-120.00,13.459
2.1913,0.2000,-120.00,13.463
2.2013,0.2000,-140.00,13.459
2.2113,0.2000,-140.00,13.459
2.2214,0.2000,-120.00,13.459
2.2314,0.2000,-140.00,13.455
2.2414,0.2000,-140.00,13.463
2.2514,0.2000,-120.00,13.459
2.2614,0.2000,-140.00,13.459
2.2714,0.2000,-140.00,13.459
2.2814,0.2000,-120.00,13.459
2.2915,0.2000,-140.00,13.459
2.3015,0.2000,-140.00,13.459
2.3115,0.2000,-120.00,13.459
2.3215,0.2000,-120.00,13.463
2.3315,0.2000,-140.00,13.459
2.3416,0.2000,-120.00,13.463
2.3516,0.2000,-120.00,13.459
2.3616,0.2000,-120.00,13.463
2.3716,0.2000,-120.00,13.463
2.3817,0.2000,-100.00,13.459
2.3917,0.2000,-100.00,13.459
2.4017,0.2000,-120.00,13.455
2.4117,0.2000,-120.00,13.455
2.4217,0.2000,-120.00,13.459
2.4317,0.2000,-120.00,13.455
2.4418,0.2000,-120.00,13.463
2.4518,0.2000,-100.00,13.459
2.4618,0.2000,-100.00,13.455
2.4718,0.2000,-100.00,13.459
2.4818,0.2000,-100.00,13.455
2.4918,0.2000,-100.00,13.455
2.5000,0.3500,-120.00,13.372
2.5136,0.3500,-120.00,13.319
2.5236,0.3500,-120.00,13.306
2.5336,0.3500,-140.00,13.311
2.5436,0.3500,-140.00,13.315
2.5536,0.3500,-140.00,13.315
2.5636,0.3500,-160.00,13.319
2.5737,0.3500,-180.00,13.328
2.5837,0.3500,-180.00,13.319
2.5937,0.3500,-200.00,13.315
2.6037,0.3500,-220.00,13.328
2.6137,0.3500,-220.00,13.332
2.6237,0.3500,-240.00,13.332
2.6338,0.3500,-240.00,13.332
2.6438,0.3500,-260.00,13.332
2.6538,0.3500,-260.00,13.337
2.6638,0.3500,-280.00,13.337
2.6738,0.3500,-260.00,13.332
2.6853,0.3500,-280.00,13.337
2.6953,0.3500,-280.00,13.328
2.7053,0.3500,-280.00,13.332
2.7154,0.3500,-280.00,13.328
2.7254,0.3500,-320.00,13.332
2.7354,0.3500,-320.00,13.332
2.7454,0.3500,-320.00,13.345
2.7555,0.3500,-320.00,13.350
2.7655,0.3500,-340.00,13.345
2.7755,0.3500,-320.00,13.354
2.7855,0.3500,-340.00,13.350
2.7955,0.3500,-360.00,13.350
2.8055,0.3500,-360.00,13.345
2.8155,0.3500,-360.00,13.354
2.8256,0.3500,-380.00,13.354
2.8356,0.3500,-360.00,13.350
2.8456,0.3500,-360.00,13.359
2.8556,0.3500,-380.00,13.350
2.8656,0.3500,-380.00,13.359
2.8756,0.3500,-380.00,13.359
2.8856,0.3500,-400.00,13.354
2.8958,0.3500,-400.00,13.359
2.9059,0.3500,-400.00,13.359
2.9159,0.3500,-400.00,13.363
2.9259,0.3500,-400.00,13.363
2.9360,0.3500,-400.00,13.363
2.9460,0.3500,-400.00,13.363
2.9560,0.3500,-400.00,13.354
2.9651,0.3500,-420.00,13.359
2.9761,0.3500,-420.00,13.367
2.9861,0.3500,-420.00,13.363
2.9961,0.3500,-420.00,13.363
3.0061,0.3500,-420.00,13.363
3.0161,0.3500,-420.00,13.367
3.0261,0.3500,-420.00,13.363
3.0361,0.3500,-420.00,13.372
3.0461,0.3500,-440.00,13.363
3.0562,0.3500,-440.00,13.367
3.0662,0.3500,-440.00,13.367
3.0762,0.3500,-440.00,13.367
3.0877,0.3500,-460.00,13.367
3.0978,0.3500,-440.00,13.363
3.1078,0.3500,-460.00,13.372
3.1178,0.3500,-440.00,13.372
3.1278,0.3500,-460.00,13.367
3.1378,0.3500,-440.00,13.372
3.1478,0.3500,-440.00,13.363
3.1579,0.3500,-440.00,13.367
3.1679,0.3500,-440.00,13.372
3.1779,0.3500,-440.00,13.372
3.1877,0.3500,-460.00,13.376
3.1988,0.3500,-480.00,13.372
3.2088,0.3500,-460.00,13.367
3.2185,0.3500,-480.00,13.372
3.2295,0.3500,-460.00,13.372
3.2395,0.3500,-460.00,13.372
3.2495,0.3500,-480.00,13.372
3.2587,0.3500,-460.00,13.367
3.2700,0.3500,-460.00,13.367
3.2799,0.3500,-480.00,13.376
3.2897,0.3500,-460.00,13.380
3.3017,0.3500,-460.00,13.376
3.3118,0.3500,-480.00,13.372
3.3218,0.3500,-480.00,13.372
3.3318,0.3500,-460.00,13.372
3.3412,0.3500,-480.00,13.372
3.3521,0.3500,-480.00,13.380
3.3621,0.3500,-480.00,13.376
3.3722,0.3500,-460.00,13.372
3.3822,0.3500,-480.00,13.376
3.3940,0.3500,-480.00,13.372
3.4041,0.3500,-480.00,13.372
3.4141,0.3500,-480.00,13.380
3.4241,0.3500,-480.00,13.376
3.4341,0.3500,-480.00,13.376
3.4441,0.3500,-480.00,13.380
3.4541,0.3500,-480.00,13.376
3.4641,0.3500,-480.00,13.376
3.4741,0.3500,-500.00,13.372
3.4842,0.3500,-500.00,13.376
3.4942,0.3500,-480.00,13.376
3.5000,0.3500,-480.00,13.372
3.5151,0.3500,-480.00,13.376
3.5250,0.3500,-480.00,13.380
3.5354,0.3500,-480.00,13.376
3.5455,0.3500,-500.00,13.372
3.5555,0.3500,-500.00,13.376
3.5655,0.3500,-500.00,13.376
3.5755,0.3500,-500.00,13.380
3.5855,0.3500,-480.00,13.376
3.5956,0.3500,-480.00,13.376
3.6056,0.3500,-480.00,13.376
3.6156,0.3500,-480.00,13.372
3.6256,0.3500,-480.00,13.372
3.6356,0.3500,-500.00,13.372
3.6456,0.3500,-500.00,13.380
3.6556,0.3500,-500.00,13.380
3.6656,0.3500,-500.00,13.376
3.6756,0.3500,-500.00,13.372
3.6857,0.3500,-500.00,13.380
3.6957,0.3500,-500.00,13.385
3.7057,0.3500,-500.00,13.376
3.7157,0.3500,-480.00,13.376
3.7257,0.3500,-480.00,13.372
3.7357,0.3500,-480.00,13.376
3.7458,0.3500,-480.00,13.376
3.7558,0.3500,-480.00,13.380
3.7658,0.3500,-500.00,13.380
3.7758,0.3500,-500.00,13.376
3.7859,0.3500,-500.00,13.372
3.7962,0.3500,-500.00,13.376
3.8062,0.3500,-500.00,13.376
3.8162,0.3500,-500.00,13.380
3.8263,0.3500,-500.00,13.376
3.8363,0.3500,-500.00,13.372
3.8463,0.3500,-500.00,13.372
3.8563,0.3500,-500.00,13.376
3.8663,0.3500,-500.00,13.380
3.8764,0.3500,-500.00,13.372
3.8864,0.3500,-500.00,13.372
3.8964,0.3500,-500.00,13.372
3.9064,0.3500,-500.00,13.372
3.9164,0.3500,-500.00,13.376
3.9264,0.3500,-500.00,13.376
3.9365,0.3500,-500.00,13.367
3.9465,0.3500,-500.00,13.372
3.9565,0.3500,-500.00,13.372
3.9665,0.3500,-480.00,13.372
3.9765,0.3500,-500.00,13.367
3.9865,0.3500,-480.00,13.367
3.9965,0.3500,-500.00,13.376
4.0035,0.3500,-520.00,13.372
4.0198,0.3500,-500.00,13.372
4.0298,0.3500,-520.00,13.372
4.0398,0.3500,-500.00,13.376
4.0498,0.3500,-500.00,13.376
4.0598,0.3500,-500.00,13.372
4.0699,0.3500,-500.00,13.367
4.0799,0.3500,-480.00,13.367
4.0899,0.3500,-500.00,13.372
4.0999,0.3500,-500.00,13.376
4.1099,0.3500,-500.00,13.376
4.1200,0.3500,-500.00,13.372
4.1300,0.3500,-520.00,13.372
4.1400,0.3500,-500.00,13.376
4.1500,0.3500,-500.00,13.376
4.1600,0.3500,-500.00,13.372
4.1700,0.3500,-500.00,13.367
4.1800,0.3500,-500.00,13.367
4.1901,0.3500,-500.00,13.372
4.2001,0.3500,-480.00,13.376
4.2101,0.3500,-500.00,13.376
4.2201,0.3500,-500.00,13.372
4.2301,0.3500,-500.00,13.372
4.2401,0.3500,-500.00,13.372
4.2502,0.3500,-520.00,13.367
4.2602,0.3500,-500.00,13.372
4.2702,0.3500,-500.00,13.367
4.2802,0.3500,-500.00,13.372
4.2903,0.3500,-500.00,13.372
4.3003,0.3500,-500.00,13.367
4.3103,0.3500,-500.00,13.372
4.3203,0.3500,-500.00,13.372
4.3303,0.3500,-500.00,13.376
4.3403,0.3500,-500.00,13.372
4.3503,0.3500,-500.00,13.372
4.3604,0.3500,-500.00,13.367
4.3704,0.3500,-500.00,13.372
4.3804,0.3500,-500.00,13.372
4.3904,0.3500,-500.00,13.372
4.4004,0.3500,-500.00,13.367
4.4105,0.3500,-500.00,13.367
4.4205,0.3500,-500.00,13.372
4.4305,0.3500,-500.00,13.380
4.4405,0.3500,-500.00,13.376
4.4505,0.3500,-500.00,13.367
4.4605,0.3500,-500.00,13.367
4.4705,0.3500,-500.00,13.367
4.4805,0.3500,-500.00,13.376
4.4906,0.3500,-500.00,13.376
4.5006,0.3500,-500.00,13.367
4.5106,0.3500,-500.00,13.363
4.5206,0.3500,-500.00,13.367
4.5306,0.3500,-500.00,13.376
4.5406,0.3500,-500.00,13.376
4.5506,0.3500,-500.00,13.367
4.5606,0.3500,-520.00,13.367
4.5707,0.3500,-520.00,13.372
4.5807,0.3500,-520.00,13.372
4.5907,0.3500,-520.00,13.376
4.6007,0.3500,-520.00,13.372
4.6107,0.3500,-500.00,13.367
4.6207,0.3500,-500.00,13.367
4.6307,0.3500,-500.00,13.367
4.6408,0.3500,-500.00,13.376
4.6508,0.3500,-500.00,13.372
4.6608,0.3500,-500.00,13.367
4.6708,0.3500,-500.00,13.372
4.6808,0.3500,-500.00,13.372
4.6908,0.3500,-500.00,13.376
4.7008,0.3500,-500.00,13.372
4.7108,0.3500,-500.00,13.367
4.7209,0.3500,-500.00,13.367
4.7309,0.3500,-500.00,13.367
4.7409,0.3500,-500.00,13.367
4.7509,0.3500,-500.00,13.363
4.7609,0.3500,-500.00,13.367
4.7709,0.3500,-520.00,13.367
4.7816,0.3500,-520.00,13.376
4.7916,0.3500,-520.00,13.372
4.8016,0.3500,-520.00,13.372
4.8116,0.3500,-520.00,13.372
4.8216,0.3500,-500.00,13.372
4.8316,0.3500,-500.00,13.367
4.8416,0.3500,-500.00,13.372
4.8516,0.3500,-500.00,13.367
4.8617,0.3500,-500.00,13.367
4.8717,0.3500,-500.00,13.367
4.8817,0.3500,-500.00,13.372
4.8917,0.3500,-500.00,13.372
4.9017,0.3500,-500.00,13.372
4.9117,0.3500,-500.00,13.367
4.9217,0.3500,-500.00,13.367
4.9318,0.3500,-500.00,13.367
4.9418,0.3500,-500.00,13.372
4.9518,0.3500,-500.00,13.367
4.9618,0.3500,-520.00,13.363
4.9718,0.3500,-520.00,13.367
4.9818,0.3500,-520.00,13.367
4.9918,0.3500,-520.00,13.376
5.0000,0.5000,-520.00,13.245
5.0142,0.5000,-500.00,13.206
5.0242,0.5000,-500.00,13.201
5.0343,0.5000,-500.00,13.206
5.0443,0.5000,-500.00,13.206
5.0543,0.5000,-520.00,13.201
5.0643,0.5000,-540.00,13.206
5.0743,0.5000,-560.00,13.206
5.0843,0.5000,-580.00,13.219
5.0943,0.5000,-580.00,13.214
5.1044,0.5000,-580.00,13.214
5.1144,0.5000,-580.00,13.219
5.1244,0.5000,-600.00,13.223
5.1344,0.5000,-600.00,13.219
5.1444,0.5000,-620.00,13.223
5.1544,0.5000,-620.00,13.227
5.1644,0.5000,-640.00,13.232
5.1744,0.5000,-620.00,13.232
5.1845,0.5000,-640.00,13.236
5.1945,0.5000,-660.00,13.236
5.2045,0.5000,-660.00,13.236
5.2145,0.5000,-660.00,13.245
5.2245,0.5000,-680.00,13.236
5.2345,0.5000,-680.00,13.236
5.2445,0.5000,-680.00,13.241
5.2545,0.5000,-700.00,13.249
5.2636,0.5000,-700.00,13.241
5.2748,0.5000,-700.00,13.245
5.2848,0.5000,-700.00,13.249
5.2948,0.5000,-700.00,13.249
5.3049,0.5000,-700.00,13.254
5.3149,0.5000,-720.00,13.245
5.3249,0.5000,-720.00,13.254
5.3349,0.5000,-720.00,13.258
5.3450,0.5000,-740.00,13.254
5.3550,0.5000,-740.00,13.258
5.3650,0.5000,-720.00,13.262
5.3750,0.5000,-740.00,13.254
5.3850,0.5000,-740.00,13.254
5.3951,0.5000,-740.00,13.258
5.4051,0.5000,-760.00,13.262
5.4151,0.5000,-760.00,13.267
5.4251,0.5000,-760.00,13.262
5.4351,0.5000,-780.00,13.258
5.4451,0.5000,-760.00,13.262
5.4551,0.5000,-760.00,13.262
5.4652,0.5000,-780.00,13.262
5.4752,0.5000,-760.00,13.271
5.4852,0.5000,-760.00,13.267
5.4952,0.5000,-780.00,13.262
5.5016,0.5000,-780.00,13.267
5.5172,0.5000,-780.00,13.271
5.5272,0.5000,-800.00,13.271
5.5372,0.5000,-800.00,13.262
5.5472,0.5000,-800.00,13.267
5.5572,0.5000,-780.00,13.271
5.5672,0.5000,-800.00,13.271
5.5773,0.5000,-800.00,13.271
5.5873,0.5000,-800.00,13.276
5.5973,0.5000,-800.00,13.276
5.6073,0.5000,-820.00,13.267
5.6173,0.5000,-800.00,13.276
5.6273,0.5000,-800.00,13.276
5.6373,0.5000,-800.00,13.276
5.6473,0.5000,-800.00,13.271
5.6573,0.5000,-800.00,13.276
5.6674,0.5000,-800.00,13.276
5.6774,0.5000,-800.00,13.276
5.6874,0.5000,-820.00,13.280
5.6974,0.5000,-820.00,13.276
5.7069,0.5000,-820.00,13.276
5.7179,0.5000,-820.00,13.276
5.7279,0.5000,-820.00,13.284
5.7379,0.5000,-820.00,13.271
5.7479,0.5000,-820.00,13.271
5.7579,0.5000,-820.00,13.276
5.7680,0.5000,-820.00,13.280
5.7780,0.5000,-840.00,13.271
5.7880,0.5000,-820.00,13.276
5.7980,0.5000,-820.00,13.276
5.8080,0.5000,-840.00,13.276
5.8180,0.5000,-840.00,13.276
5.8280,0.5000,-820.00,13.284
5.8381,0.5000,-820.00,13.284
5.8481,0.5000,-840.00,13.276
5.8581,0.5000,-820.00,13.280
5.8681,0.5000,-820.00,13.280
5.8781,0.5000,-840.00,13.276
5.8881,0.5000,-840.00,13.280
5.8981,0.5000,-820.00,13.280
5.9081,0.5000,-840.00,13.280
5.9181,0.5000,-840.00,13.280
5.9281,0.5000,-820.00,13.284
5.9381,0.5000,-840.00,13.284
5.9482,0.5000,-840.00,13.276
5.9582,0.5000,-840.00,13.280
5.9682,0.5000,-840.00,13.284
5.9782,0.5000,-840.00,13.280
5.9882,0.5000,-840.00,13.289
5.9972,0.5000,-840.00,13.280
6.0082,0.5000,-840.00,13.280
6.0183,0.5000,-840.00,13.280
6.0283,0.5000,-840.00,13.280
6.0383,0.5000,-840.00,13.284
6.0483,0.5000,-840.00,13.276
6.0583,0.5000,-840.00,13.280
6.0683,0.5000,-840.00,13.280
6.0783,0.5000,-860.00,13.276
6.0884,0.5000,-840.00,13.280
6.0984,0.5000,-840.00,13.280
6.1097,0.5000,-840.00,13.280
6.1199,0.5000,-840.00,13.276
6.1299,0.5000,-840.00,13.280
6.1399,0.5000,-860.00,13.276
6.1500,0.5000,-840.00,13.276
6.1600,0.5000,-860.00,13.276
6.1700,0.5000,-840.00,13.276
6.1800,0.5000,-860.00,13.271
6.1900,0.5000,-840.00,13.280
6.2000,0.5000,-840.00,13.276
6.2100,0.5000,-840.00,13.280
6.2201,0.5000,-840.00,13.271
6.2301,0.5000,-840.00,13.284
6.2401,0.5000,-840.00,13.280
6.2501,0.5000,-860.00,13.280
6.2601,0.5000,-840.00,13.276
6.2701,0.5000,-860.00,13.276
6.2802,0.5000,-840.00,13.276
6.2902,0.5000,-860.00,13.284
6.2999,0.5000,-840.00,13.284
6.3103,0.5000,-860.00,13.284
6.3203,0.5000,-840.00,13.280
6.3303,0.5000,-860.00,13.289
6.3404,0.5000,-840.00,13.284
6.3504,0.5000,-860.00,13.284
6.3604,0.5000,-840.00,13.289
6.3704,0.5000,-860.00,13.289
6.3804,0.5000,-840.00,13.280
6.3904,0.5000,-860.00,13.289
6.4004,0.5000,-840.00,13.284
6.4105,0.5000,-860.00,13.280
6.4205,0.5000,-860.00,13.284
6.4305,0.5000,-860.00,13.284
6.4405,0.5000,-860.00,13.284
6.4505,0.5000,-860.00,13.280
6.4605,0.5000,-860.00,13.280
6.4705,0.5000,-840.00,13.276
6.4805,0.5000,-860.00,13.276
6.4906,0.5000,-840.00,13.280
6.5006,0.5000,-860.00,13.284
6.5106,0.5000,-840.00,13.276
6.5206,0.5000,-860.00,13.280
6.5306,0.5000,-840.00,13.276
6.5406,0.5000,-860.00,13.280
6.5506,0.5000,-860.00,13.280
6.5604,0.5000,-860.00,13.284
6.5707,0.5000,-860.00,13.284
6.5807,0.5000,-860.00,13.280
6.5908,0.5000,-860.00,13.289
6.6008,0.5000,-840.00,13.284
6.6108,0.5000,-860.00,13.284
6.6208,0.5000,-860.00,13.280
6.6308,0.5000,-860.00,13.280
6.6408,0.5000,-860.00,13.276
6.6509,0.5000,-860.00,13.280
6.6609,0.5000,-860.00,13.280
6.6709,0.5000,-840.00,13.280
6.6809,0.5000,-860.00,13.276
6.6909,0.5000,-860.00,13.280
6.7009,0.5000,-860.00,13.280
6.7111,0.5000,-860.00,13.280
6.7211,0.5000,-860.00,13.284
6.7311,0.5000,-860.00,13.280
6.7411,0.5000,-840.00,13.276
6.7511,0.5000,-860.00,13.284
6.7612,0.5000,-860.00,13.280
6.7712,0.5000,-860.00,13.280
6.7812,0.5000,-860.00,13.276
6.7912,0.5000,-860.00,13.276
6.8012,0.5000,-860.00,13.276
6.8112,0.5000,-840.00,13.276
6.8210,0.5000,-860.00,13.280
6.8320,0.5000,-860.00,13.276
6.8420,0.5000,-860.00,13.276
6.8520,0.5000,-860.00,13.280
6.8621,0.5000,-860.00,13.280
6.8721,0.5000,-860.00,13.276
6.8821,0.5000,-860.00,13.284
6.8919,0.5000,-860.00,13.280
6.9022,0.5000,-860.00,13.280
6.9122,0.5000,-860.00,13.280
6.9222,0.5000,-860.00,13.280
6.9323,0.5000,-840.00,13.276
6.9422,0.5000,-860.00,13.271
6.9532,0.5000,-860.00,13.280
6.9632,0.5000,-860.00,13.280
6.9732,0.5000,-860.00,13.271
6.9833,0.5000,-860.00,13.276
6.9933,0.5000,-860.00,13.276
7.0033,0.5000,-860.00,13.271
7.0070,0.5000,-860.00,13.276
7.0235,0.5000,-860.00,13.276
7.0335,0.5000,-860.00,13.276
7.0435,0.5000,-860.00,13.276
7.0535,0.5000,-860.00,13.280
7.0635,0.5000,-860.00,13.276
7.0736,0.5000,-860.00,13.271
7.0836,0.5000,-860.00,13.276
7.0936,0.5000,-860.00,13.276
7.1036,0.5000,-860.00,13.276
7.1136,0.5000,-860.00,13.276
7.1236,0.5000,-860.00,13.276
7.1336,0.5000,-860.00,13.271
7.1436,0.5000,-860.00,13.280
7.1537,0.5000,-860.00,13.280
7.1637,0.5000,-860.00,13.280
7.1737,0.5000,-860.00,13.284
7.1837,0.5000,-860.00,13.284
7.1937,0.5000,-860.00,13.276
7.2038,0.5000,-860.00,13.276
7.2138,0.5000,-860.00,13.280
7.2238,0.5000,-860.00,13.280
7.2338,0.5000,-860.00,13.276
7.2438,0.5000,-860.00,13.276
7.2538,0.5000,-860.00,13.276
7.2638,0.5000,-860.00,13.280
7.2739,0.5000,-860.00,13.280
7.2839,0.5000,-860.00,13.280
7.2939,0.5000,-860.00,13.280
7.3039,0.5000,-860.00,13.284
7.3140,0.5000,-860.00,13.280
7.3240,0.5000,-860.00,13.276
7.3340,0.5000,-860.00,13.280
7.3440,0.5000,-860.00,13.280
7.3540,0.5000,-860.00,13.276
7.3640,0.5000,-860.00,13.276
7.3740,0.5000,-860.00,13.280
7.3841,0.5000,-880.00,13.271
