t_s,power,vel_tps,voltage_v
3.4254,0.3500,0.00,13.315
3.4354,0.3500,0.00,13.311
3.4455,0.3500,0.00,13.311
3.4555,0.3500,0.00,13.306
3.4655,0.3500,0.00,13.311
3.4755,0.3500,0.00,13.311
3.4855,0.3500,0.00,13.311
3.4955,0.3500,0.00,13.311
3.5001,0.3500,0.00,13.306
3.5166,0.3500,0.00,13.306
3.5266,0.3500,0.00,13.311
3.5366,0.3500,0.00,13.311
3.5456,0.3500,0.00,13.311
3.5570,0.3500,0.00,13.306
3.5670,0.3500,0.00,13.302
3.5770,0.3500,0.00,13.311
3.5870,0.3500,0.00,13.311
3.5970,0.3500,0.00,13.311
3.6071,0.3500,0.00,13.306
3.6171,0.3500,0.00,13.311
3.6271,0.3500,0.00,13.311
3.6371,0.3500,0.00,13.311
3.6471,0.3500,0.00,13.306
3.6572,0.3500,0.00,13.306
3.6673,0.3500,0.00,13.306
3.6774,0.3500,0.00,13.306
3.6874,0.3500,0.00,13.311
3.6974,0.3500,0.00,13.306
3.7077,0.3500,0.00,13.306
3.7178,0.3500,0.00,13.306
3.7278,0.3500,0.00,13.302
3.7378,0.3500,0.00,13.311
3.7478,0.3500,0.00,13.306
3.7578,0.3500,0.00,13.302
3.7678,0.3500,0.00,13.302
3.7778,0.3500,0.00,13.302
3.7878,0.3500,0.00,13.306
3.7978,0.3500,0.00,13.311
3.8078,0.3500,0.00,13.302
3.8178,0.3500,0.00,13.302
3.8279,0.3500,0.00,13.297
3.8379,0.3500,0.00,13.302
3.8479,0.3500,0.00,13.302
3.8579,0.3500,0.00,13.302
3.8679,0.3500,0.00,13.302
3.8779,0.3500,0.00,13.302
3.8879,0.3500,0.00,13.302
3.8980,0.3500,0.00,13.306
3.9080,0.3500,0.00,13.306
3.9180,0.3500,0.00,13.302
3.9279,0.3500,0.00,13.302
3.9404,0.3500,0.00,13.306
3.9504,0.3500,0.00,13.302
3.9604,0.3500,0.00,13.297
3.9704,0.3500,0.00,13.302
3.9804,0.3500,0.00,13.306
3.9904,0.3500,0.00,13.306
4.0001,0.3500,0.00,13.302
4.0114,0.3500,0.00,13.297
4.0214,0.3500,0.00,13.302
4.0314,0.3500,0.00,13.306
4.0414,0.3500,0.00,13.306
4.0514,0.3500,0.00,13.302
4.0615,0.3500,0.00,13.297
4.0715,0.3500,0.00,13.297
4.0815,0.3500,0.00,13.302
4.0915,0.3500,0.00,13.302
4.1015,0.3500,0.00,13.302
4.1116,0.3500,0.00,13.297
4.1216,0.3500,0.00,13.297
4.1316,0.3500,0.00,13.302
4.1416,0.3500,0.00,13.302
4.1516,0.3500,0.00,13.302
4.1616,0.3500,0.00,13.302
4.1717,0.3500,0.00,13.297
4.1817,0.3500,0.00,13.297
4.1917,0.3500,0.00,13.302
4.2017,0.3500,0.00,13.302
4.2117,0.3500,0.00,13.302
4.2217,0.3500,0.00,13.297
4.2317,0.3500,0.00,13.297
4.2418,0.3500,0.00,13.302
4.2517,0.3500,0.00,13.297
4.2618,0.3500,0.00,13.297
4.2718,0.3500,0.00,13.297
4.2818,0.3500,0.00,13.297
4.2918,0.3500,0.00,13.302
4.3016,0.3500,0.00,13.302
4.3126,0.3500,0.00,13.302
4.3226,0.3500,0.00,13.293
4.3327,0.3500,0.00,13.297
4.3427,0.3500,0.00,13.297
4.3527,0.3500,0.00,13.302
4.3627,0.3500,0.00,13.297
4.3727,0.3500,0.00,13.297
4.3827,0.3500,0.00,13.293
4.3928,0.3500,0.00,13.297
4.4028,0.3500,0.00,13.302
4.4128,0.3500,0.00,13.297
4.4228,0.3500,0.00,13.297
4.4328,0.3500,0.00,13.297
4.4428,0.3500,0.00,13.297
4.4528,0.3500,0.00,13.297
4.4628,0.3500,0.00,13.297
4.4729,0.3500,0.00,13.297
4.4829,0.3500,0.00,13.297
4.4929,0.3500,0.00,13.297
4.5029,0.3500,0.00,13.302
4.5129,0.3500,0.00,13.302
4.5229,0.3500,0.00,13.297
4.5329,0.3500,0.00,13.297
4.5430,0.3500,0.00,13.297
4.5530,0.3500,0.00,13.297
4.5630,0.3500,0.00,13.297
4.5730,0.3500,0.00,13.297
4.5830,0.3500,0.00,13.293
4.5931,0.3500,0.00,13.297
4.6034,0.3500,0.00,13.297
4.6134,0.3500,0.00,13.297
4.6234,0.3500,0.00,13.297
4.6334,0.3500,0.00,13.293
4.6434,0.3500,0.00,13.293
4.6534,0.3500,0.00,13.297
4.6635,0.3500,0.00,13.297
4.6735,0.3500,0.00,13.297
4.6835,0.3500,0.00,13.293
4.6935,0.3500,0.00,13.293
4.7028,0.3500,0.00,13.293
4.7138,0.3500,0.00,13.297
4.7238,0.3500,0.00,13.297
4.7339,0.3500,0.00,13.293
4.7439,0.3500,0.00,13.293
4.7539,0.3500,0.00,13.297
4.7639,0.3500,0.00,13.297
4.7739,0.3500,0.00,13.293
4.7839,0.3500,0.00,13.293
4.7940,0.3500,0.00,13.289
4.8040,0.3500,0.00,13.293
4.8140,0.3500,0.00,13.297
4.8240,0.3500,0.00,13.293
4.8340,0.3500,0.00,13.293
4.8440,0.3500,0.00,13.289
4.8539,0.3500,0.00,13.293
4.8640,0.3500,0.00,13.297
4.8740,0.3500,0.00,13.297
4.8841,0.3500,0.00,13.293
4.8941,0.3500,0.00,13.293
4.9041,0.3500,0.00,13.289
4.9141,0.3500,0.00,13.293
4.9241,0.3500,0.00,13.293
4.9341,0.3500,0.00,13.293
4.9442,0.3500,0.00,13.293
4.9542,0.3500,0.00,13.293
4.9642,0.3500,0.00,13.293
4.9742,0.3500,0.00,13.297
4.9842,0.3500,0.00,13.289
4.9942,0.3500,0.00,13.289
5.0042,0.5000,0.00,13.289
5.0142,0.5000,0.00,13.110
5.0243,0.5000,0.00,13.101
5.0343,0.5000,0.00,13.096
5.0443,0.5000,0.00,13.092
5.0543,0.5000,0.00,13.088
5.0643,0.5000,0.00,13.088
5.0743,0.5000,0.00,13.092
5.0843,0.5000,0.00,13.083
5.0944,0.5000,0.00,13.088
5.1044,0.5000,0.00,13.083
5.1144,0.5000,0.00,13.083
5.1244,0.5000,0.00,13.088
5.1344,0.5000,0.00,13.088
5.1444,0.5000,0.00,13.079
5.1544,0.5000,0.00,13.079
5.1645,0.5000,0.00,13.079
5.1745,0.5000,0.00,13.083
5.1845,0.5000,0.00,13.083
5.1945,0.5000,0.00,13.079
5.2045,0.5000,0.00,13.075
5.2145,0.5000,0.00,13.075
5.2245,0.5000,0.00,13.075
5.2345,0.5000,0.00,13.079
5.2446,0.5000,0.00,13.075
5.2546,0.5000,0.00,13.075
5.2646,0.5000,0.00,13.075
5.2746,0.5000,0.00,13.075
5.2846,0.5000,0.00,13.079
5.2946,0.5000,0.00,13.075
5.3046,0.5000,0.00,13.070
5.3146,0.5000,0.00,13.070
5.3246,0.5000,0.00,13.070
5.3347,0.5000,0.00,13.075
5.3447,0.5000,0.00,13.070
5.3547,0.5000,0.00,13.070
5.3647,0.5000,0.00,13.066
5.3748,0.5000,0.00,13.070
5.3848,0.5000,0.00,13.075
5.3949,0.5000,0.00,13.070
5.4049,0.5000,0.00,13.070
5.4150,0.5000,0.00,13.066
5.4250,0.5000,0.00,13.066
5.4350,0.5000,0.00,13.070
5.4450,0.5000,0.00,13.070
5.4550,0.5000,0.00,13.070
5.4650,0.5000,0.00,13.066
5.4750,0.5000,0.00,13.066
5.4851,0.5000,0.00,13.070
5.4951,0.5000,0.00,13.070
5.5051,0.5000,0.00,13.066
5.5151,0.5000,0.00,13.066
5.5251,0.5000,0.00,13.066
5.5351,0.5000,0.00,13.066
5.5452,0.5000,0.00,13.070
5.5552,0.5000,0.00,13.070
5.5652,0.5000,0.00,13.066
5.5752,0.5000,0.00,13.066
5.5853,0.5000,0.00,13.066
5.5953,0.5000,0.00,13.070
5.6053,0.5000,0.00,13.066
5.6154,0.5000,0.00,13.066
5.6254,0.5000,0.00,13.066
5.6354,0.5000,0.00,13.066
5.6454,0.5000,0.00,13.066
5.6554,0.5000,0.00,13.066
5.6654,0.5000,0.00,13.061
5.6755,0.5000,0.00,13.061
5.6855,0.5000,0.00,13.066
5.6955,0.5000,0.00,13.066
5.7055,0.5000,0.00,13.066
5.7155,0.5000,0.00,13.061
5.7255,0.5000,0.00,13.057
5.7355,0.5000,0.00,13.061
5.7456,0.5000,0.00,13.066
5.7556,0.5000,0.00,13.061
5.7656,0.5000,0.00,13.061
5.7756,0.5000,0.00,13.061
5.7856,0.5000,0.00,13.057
5.7956,0.5000,0.00,13.061
5.8057,0.5000,0.00,13.061
5.8157,0.5000,0.00,13.057
5.8257,0.5000,0.00,13.057
5.8357,0.5000,0.00,13.061
5.8457,0.5000,0.00,13.057
5.8555,0.5000,0.00,13.061
5.8659,0.5000,0.00,13.061
5.8760,0.5000,0.00,13.057
5.8860,0.5000,0.00,13.053
5.8960,0.5000,0.00,13.057
5.9060,0.5000,0.00,13.061
5.9160,0.5000,0.00,13.057
5.9260,0.5000,0.00,13.057
5.9360,0.5000,0.00,13.057
5.9460,0.5000,0.00,13.057
5.9561,0.5000,0.00,13.057
5.9663,0.5000,0.00,13.057
5.9763,0.5000,0.00,13.057
5.9863,0.5000,0.00,13.053
5.9964,0.5000,0.00,13.057
6.0064,0.5000,0.00,13.057
6.0164,0.5000,0.00,13.057
6.0264,0.5000,0.00,13.057
6.0365,0.5000,0.00,13.053
6.0465,0.5000,0.00,13.057
6.0565,0.5000,0.00,13.057
6.0665,0.5000,0.00,13.053
6.0767,0.5000,0.00,13.053
6.0868,0.5000,0.00,13.048
6.0968,0.5000,0.00,13.053
6.1068,0.5000,0.00,13.057
6.1168,0.5000,0.00,13.057
6.1269,0.5000,0.00,13.053
6.1369,0.5000,0.00,13.048
6.1469,0.5000,0.00,13.053
6.1569,0.5000,0.00,13.053
6.1669,0.5000,0.00,13.053
6.1770,0.5000,0.00,13.057
6.1870,0.5000,0.00,13.053
6.1970,0.5000,0.00,13.053
6.2070,0.5000,0.00,13.053
6.2170,0.5000,0.00,13.053
6.2270,0.5000,0.00,13.053
6.2370,0.5000,0.00,13.053
6.2471,0.5000,0.00,13.048
6.2571,0.5000,0.00,13.053
6.2671,0.5000,0.00,13.053
6.2771,0.5000,0.00,13.053
6.2871,0.5000,0.00,13.048
6.2972,0.5000,0.00,13.048
6.3072,0.5000,0.00,13.048
6.3172,0.5000,0.00,13.053
6.3272,0.5000,0.00,13.053
6.3369,0.5000,0.00,13.048
6.3476,0.5000,0.00,13.048
6.3576,0.5000,0.00,13.048
6.3676,0.5000,0.00,13.053
6.3776,0.5000,0.00,13.048
6.3877,0.5000,0.00,13.048
6.3977,0.5000,0.00,13.044
6.4077,0.5000,0.00,13.048
6.4177,0.5000,0.00,13.048
6.4277,0.5000,0.00,13.048
6.4377,0.5000,0.00,13.048
6.4477,0.5000,0.00,13.044
6.4577,0.5000,0.00,13.044
6.4677,0.5000,0.00,13.048
6.4778,0.5000,0.00,13.048
6.4878,0.5000,0.00,13.044
6.4978,0.5000,0.00,13.048
6.5032,0.5000,0.00,13.044
6.5181,0.5000,0.00,13.040
6.5281,0.5000,0.00,13.044
6.5381,0.5000,0.00,13.044
6.5481,0.5000,0.00,0.000
