t_s,power,vel_tps,voltage_v
1.4084,0.2000,0.00,13.481
1.4184,0.2000,0.00,13.481
1.4284,0.2000,0.00,13.481
1.4386,0.2000,0.00,13.481
1.4486,0.2000,0.00,13.485
1.4587,0.2000,0.00,13.481
1.4687,0.2000,0.00,13.481
1.4787,0.2000,0.00,13.477
1.4887,0.2000,0.00,13.481
1.4987,0.2000,0.00,13.481
1.5087,0.2000,0.00,13.481
1.5187,0.2000,0.00,13.481
1.5287,0.2000,0.00,13.481
1.5388,0.2000,0.00,13.481
1.5488,0.2000,0.00,13.477
1.5588,0.2000,0.00,13.472
1.5688,0.2000,0.00,13.481
1.5788,0.2000,0.00,13.481
1.5888,0.2000,0.00,13.481
1.5988,0.2000,0.00,13.481
1.6089,0.2000,0.00,13.481
1.6189,0.2000,0.00,13.477
1.6289,0.2000,0.00,13.477
1.6389,0.2000,0.00,13.477
1.6489,0.2000,0.00,13.477
1.6589,0.2000,0.00,13.477
1.6690,0.2000,0.00,13.477
1.6790,0.2000,0.00,13.472
1.6890,0.2000,0.00,13.472
1.6990,0.2000,0.00,13.477
1.7090,0.2000,0.00,13.477
1.7190,0.2000,0.00,13.472
1.7291,0.2000,0.00,13.472
1.7391,0.2000,0.00,13.477
1.7492,0.2000,0.00,13.477
1.7592,0.2000,0.00,13.477
1.7692,0.2000,0.00,13.477
1.7793,0.2000,0.00,13.477
1.7893,0.2000,0.00,13.477
1.7994,0.2000,0.00,13.477
1.8094,0.2000,0.00,13.472
1.8197,0.2000,0.00,13.472
1.8298,0.2000,0.00,13.472
1.8398,0.2000,0.00,13.477
1.8498,0.2000,0.00,13.477
1.8598,0.2000,0.00,13.477
1.8698,0.2000,0.00,13.477
1.8799,0.2000,0.00,13.477
1.8899,0.2000,0.00,13.472
1.8999,0.2000,0.00,13.472
1.9099,0.2000,0.00,13.472
1.9199,0.2000,0.00,13.472
1.9300,0.2000,0.00,13.477
1.9400,0.2000,0.00,13.472
1.9500,0.2000,0.00,13.472
1.9600,0.2000,0.00,13.472
1.9700,0.2000,0.00,13.472
1.9801,0.2000,0.00,13.477
1.9901,0.2000,0.00,13.472
2.0001,0.2000,0.00,13.472
2.0101,0.2000,0.00,13.472
2.0201,0.2000,0.00,13.468
2.0300,0.2000,0.00,13.472
2.0403,0.2000,0.00,13.468
2.0503,0.2000,0.00,13.472
2.0604,0.2000,0.00,13.472
2.0704,0.2000,0.00,13.472
2.0804,0.2000,0.00,13.468
2.0904,0.2000,0.00,13.468
2.1004,0.2000,0.00,13.468
2.1105,0.2000,0.00,13.468
2.1205,0.2000,0.00,13.468
2.1305,0.2000,0.00,13.468
2.1405,0.2000,0.00,13.468
2.1505,0.2000,0.00,13.472
2.1605,0.2000,0.00,13.468
2.1705,0.2000,0.00,13.468
2.1805,0.2000,0.00,13.468
2.1906,0.2000,0.00,13.472
2.2006,0.2000,0.00,13.472
2.2106,0.2000,0.00,13.468
2.2206,0.2000,0.00,13.468
2.2306,0.2000,0.00,13.472
2.2407,0.2000,0.00,13.472
2.2507,0.2000,0.00,13.472
2.2607,0.2000,0.00,13.468
2.2707,0.2000,0.00,13.468
2.2807,0.2000,0.00,13.468
2.2907,0.2000,0.00,13.468
2.3008,0.2000,0.00,13.468
2.3108,0.2000,0.00,13.468
2.3217,0.2000,0.00,13.463
2.3317,0.2000,0.00,13.468
2.3417,0.2000,0.00,13.468
2.3517,0.2000,0.00,13.468
2.3617,0.2000,0.00,13.468
2.3718,0.2000,0.00,13.468
2.3818,0.2000,0.00,13.468
2.3918,0.2000,0.00,13.468
2.4021,0.2000,0.00,13.468
2.4121,0.2000,0.00,13.468
2.4221,0.2000,0.00,13.468
2.4321,0.2000,0.00,13.468
2.4421,0.2000,0.00,13.468
2.4522,0.2000,0.00,13.468
2.4622,0.2000,0.00,13.468
2.4722,0.2000,0.00,13.468
2.4822,0.2000,0.00,13.472
2.4922,0.2000,0.00,13.472
2.5000,0.3500,0.00,13.468
2.5128,0.3500,0.00,13.324
2.5228,0.3500,0.00,13.302
2.5328,0.3500,0.00,13.297
2.5428,0.3500,0.00,13.297
2.5529,0.3500,0.00,13.293
2.5629,0.3500,0.00,13.293
2.5729,0.3500,0.00,13.289
2.5830,0.3500,0.00,13.284
2.5922,0.3500,0.00,13.289
2.6034,0.3500,0.00,13.289
2.6134,0.3500,0.00,13.289
2.6234,0.3500,0.00,13.284
2.6335,0.3500,0.00,13.284
2.6435,0.3500,0.00,13.284
2.6535,0.3500,0.00,13.289
2.6635,0.3500,0.00,13.284
2.6735,0.3500,0.00,13.280
2.6835,0.3500,0.00,13.280
2.6936,0.3500,0.00,13.280
2.7036,0.3500,0.00,13.284
2.7136,0.3500,0.00,13.284
2.7236,0.3500,0.00,13.280
2.7336,0.3500,0.00,13.276
2.7437,0.3500,0.00,13.280
2.7537,0.3500,0.00,13.280
2.7637,0.3500,0.00,13.280
2.7737,0.3500,0.00,13.276
2.7837,0.3500,0.00,13.276
2.7937,0.3500,0.00,13.280
2.8037,0.3500,0.00,13.280
2.8137,0.3500,0.00,13.280
2.8237,0.3500,0.00,13.280
2.8338,0.3500,0.00,13.276
2.8438,0.3500,0.00,13.276
2.8538,0.3500,0.00,13.280
2.8638,0.3500,0.00,13.280
2.8738,0.3500,0.00,13.280
2.8838,0.3500,0.00,13.276
2.8939,0.3500,0.00,13.276
2.9039,0.3500,0.00,13.280
2.9139,0.3500,0.00,13.280
2.9239,0.3500,0.00,13.280
2.9340,0.3500,0.00,13.276
2.9440,0.3500,0.00,13.276
2.9540,0.3500,0.00,13.276
2.9640,0.3500,0.00,13.276
2.9740,0.3500,0.00,13.276
2.9840,0.3500,0.00,13.271
2.9940,0.3500,0.00,13.271
3.0000,0.3500,0.00,13.276
3.0147,0.3500,0.00,13.276
3.0250,0.3500,0.00,13.271
3.0350,0.3500,0.00,13.271
3.0450,0.3500,0.00,13.276
3.0551,0.3500,0.00,13.276
3.0651,0.3500,0.00,13.276
3.0751,0.3500,0.00,13.276
3.0851,0.3500,0.00,13.271
3.0952,0.3500,0.00,13.267
3.1052,0.3500,0.00,13.276
3.1152,0.3500,0.00,13.276
3.1252,0.3500,0.00,13.276
3.1353,0.3500,0.00,13.271
3.1453,0.3500,0.00,13.276
3.1553,0.3500,0.00,13.276
3.1653,0.3500,0.00,13.276
3.1753,0.3500,0.00,13.271
3.1853,0.3500,0.00,13.271
3.1954,0.3500,0.00,13.271
3.2054,0.3500,0.00,13.271
3.2154,0.3500,0.00,13.271
3.2254,0.3500,0.00,13.271
3.2354,0.3500,0.00,13.271
3.2455,0.3500,0.00,13.271
3.2555,0.3500,0.00,13.271
3.2655,0.3500,0.00,13.271
3.2755,0.3500,0.00,13.271
3.2855,0.3500,0.00,13.267
3.2955,0.3500,0.00,13.267
3.3055,0.3500,0.00,13.267
3.3155,0.3500,0.00,13.271
3.3255,0.3500,0.00,13.271
3.3355,0.3500,0.00,13.262
3.3456,0.3500,0.00,13.262
3.3556,0.3500,0.00,13.267
3.3656,0.3500,0.00,13.271
3.3756,0.3500,0.00,13.267
3.3857,0.3500,0.00,13.267
3.3957,0.3500,0.00,13.262
3.4057,0.3500,0.00,13.267
3.4157,0.3500,0.00,13.271
3.4257,0.3500,0.00,13.262
3.4358,0.3500,0.00,13.267
3.4458,0.3500,0.00,13.267
3.4557,0.3500,0.00,13.267
3.4660,0.3500,0.00,13.267
3.4760,0.3500,0.00,13.267
3.4860,0.3500,0.00,13.267
3.4961,0.3500,0.00,13.262
3.5015,0.3500,0.00,13.262
3.5168,0.3500,0.00,13.267
3.5269,0.3500,0.00,13.267
3.5369,0.3500,0.00,13.267
3.5469,0.3500,0.00,13.267
3.5569,0.3500,0.00,13.267
3.5669,0.3500,0.00,13.267
3.5769,0.3500,0.00,13.267
3.5870,0.3500,0.00,13.267
3.5970,0.3500,0.00,13.262
3.6070,0.3500,0.00,13.262
3.6170,0.3500,0.00,13.262
3.6269,0.3500,0.00,13.267
3.6380,0.3500,0.00,13.267
3.6480,0.3500,0.00,13.262
3.6581,0.3500,0.00,13.262
3.6681,0.3500,0.00,13.267
3.6781,0.3500,0.00,13.267
3.6881,0.3500,0.00,13.262
3.6982,0.3500,0.00,13.262
3.7082,0.3500,0.00,13.262
3.7182,0.3500,0.00,13.262
3.7282,0.3500,0.00,13.267
3.7382,0.3500,0.00,13.262
3.7483,0.3500,0.00,13.262
3.7583,0.3500,0.00,13.262
3.7683,0.3500,0.00,13.262
3.7783,0.3500,0.00,13.267
3.7884,0.3500,0.00,13.262
3.7984,0.3500,0.00,13.262
3.8084,0.3500,0.00,13.258
3.8184,0.3500,0.00,13.262
3.8284,0.3500,0.00,13.262
3.8385,0.3500,0.00,13.258
3.8485,0.3500,0.00,13.262
3.8585,0.3500,0.00,13.262
3.8685,0.3500,0.00,13.262
3.8785,0.3500,0.00,13.262
3.8885,0.3500,0.00,13.267
3.8986,0.3500,0.00,13.262
3.9086,0.3500,0.00,13.262
3.9186,0.3500,0.00,13.258
3.9286,0.3500,0.00,13.262
3.9386,0.3500,0.00,13.262
3.9487,0.3500,0.00,13.262
3.9587,0.3500,0.00,13.258
3.9687,0.3500,0.00,13.258
3.9787,0.3500,0.00,13.262
3.9887,0.3500,0.00,13.258
3.9987,0.3500,0.00,13.258
4.0087,0.3500,0.00,13.254
4.0187,0.3500,0.00,13.249
4.0288,0.3500,0.00,13.258
4.0388,0.3500,0.00,13.258
4.0488,0.3500,0.00,13.258
4.0588,0.3500,0.00,13.254
4.0688,0.3500,0.00,13.254
4.0788,0.3500,0.00,13.254
4.0888,0.3500,0.00,13.258
4.0989,0.3500,0.00,13.254
4.1089,0.3500,0.00,13.254
4.1189,0.3500,0.00,13.254
4.1289,0.3500,0.00,13.254
4.1389,0.3500,0.00,13.254
4.1490,0.3500,0.00,13.258
4.1590,0.3500,0.00,13.254
4.1690,0.3500,0.00,13.254
4.1790,0.3500,0.00,13.254
4.1890,0.3500,0.00,13.254
4.1991,0.3500,0.00,13.254
4.2091,0.3500,0.00,13.254
4.2191,0.3500,0.00,13.254
4.2291,0.3500,0.00,13.249
4.2392,0.3500,0.00,13.254
4.2490,0.3500,0.00,13.258
4.2592,0.3500,0.00,13.258
4.2692,0.3500,0.00,13.249
4.2793,0.3500,0.00,13.254
4.2893,0.3500,0.00,13.254
4.2993,0.3500,0.00,13.254
4.3093,0.3500,0.00,13.254
4.3193,0.3500,0.00,13.249
4.3292,0.3500,0.00,13.249
4.3396,0.3500,0.00,13.258
4.3496,0.3500,0.00,13.254
4.3596,0.3500,0.00,13.249
4.3696,0.3500,0.00,13.249
4.3796,0.3500,0.00,13.249
4.3896,0.3500,0.00,13.258
4.3996,0.3500,0.00,13.254
4.4097,0.3500,0.00,13.254
4.4197,0.3500,0.00,13.249
4.4297,0.3500,0.00,13.249
4.4397,0.3500,0.00,13.254
4.4497,0.3500,0.00,13.254
4.4597,0.3500,0.00,13.254
4.4698,0.3500,0.00,13.249
4.4798,0.3500,0.00,13.249
4.4898,0.3500,0.00,13.249
4.4998,0.3500,0.00,13.254
4.5098,0.3500,0.00,13.254
4.5198,0.3500,0.00,13.249
4.5299,0.3500,0.00,13.249
4.5397,0.3500,0.00,13.249
4.5500,0.3500,0.00,13.254
4.5600,0.3500,0.00,13.254
4.5700,0.3500,0.00,13.254
4.5801,0.3500,0.00,13.249
4.5901,0.3500,0.00,13.249
4.6001,0.3500,0.00,13.249
4.6104,0.3500,0.00,13.254
4.6204,0.3500,0.00,13.254
4.6304,0.3500,0.00,13.249
4.6404,0.3500,0.00,13.249
4.6504,0.3500,0.00,13.254
4.6604,0.3500,0.00,13.254
4.6705,0.3500,0.00,13.254
4.6805,0.3500,0.00,13.249
4.6905,0.3500,0.00,13.249
4.7005,0.3500,0.00,13.249
4.7105,0.3500,0.00,13.254
4.7205,0.3500,0.00,13.249
4.7305,0.3500,0.00,13.249
4.7406,0.3500,0.00,13.249
4.7506,0.3500,0.00,13.254
4.7606,0.3500,0.00,13.254
4.7706,0.3500,0.00,13.249
4.7807,0.3500,0.00,13.249
4.7908,0.3500,0.00,13.249
4.8008,0.3500,0.00,13.249
4.8108,0.3500,0.00,13.249
4.8209,0.3500,0.00,13.249
4.8309,0.3500,0.00,13.249
4.8409,0.3500,0.00,13.249
4.8509,0.3500,0.00,13.245
4.8609,0.3500,0.00,13.245
4.8710,0.3500,0.00,13.254
4.8810,0.3500,0.00,13.249
4.8910,0.3500,0.00,13.249
4.9010,0.3500,0.00,13.245
4.9111,0.3500,0.00,13.245
4.9214,0.3500,0.00,13.249
4.9314,0.3500,0.00,13.249
4.9414,0.3500,0.00,13.249
4.9514,0.3500,0.00,13.245
4.9615,0.3500,0.00,13.249
4.9715,0.3500,0.00,13.249
4.9815,0.3500,0.00,13.249
4.9912,0.3500,0.00,13.245
5.0000,0.5000,0.00,13.249
5.0127,0.5000,0.00,13.057
5.0228,0.5000,0.00,13.022
5.0328,0.5000,0.00,13.018
5.0428,0.5000,0.00,13.009
5.0528,0.5000,0.00,13.005
5.0628,0.5000,0.00,13.005
5.0729,0.5000,0.00,13.005
5.0829,0.5000,0.00,13.005
5.0929,0.5000,0.00,13.000
5.1029,0.5000,0.00,12.996
5.1129,0.5000,0.00,12.996
5.1229,0.5000,0.00,12.996
5.1338,0.5000,0.00,13.000
5.1439,0.5000,0.00,12.996
5.1539,0.5000,0.00,12.992
5.1639,0.5000,0.00,12.996
5.1739,0.5000,0.00,12.996
5.1840,0.5000,0.00,13.000
5.1940,0.5000,0.00,12.996
5.2040,0.5000,0.00,12.992
5.2140,0.5000,0.00,12.992
5.2240,0.5000,0.00,12.996
5.2340,0.5000,0.00,12.996
5.2441,0.5000,0.00,12.992
5.2541,0.5000,0.00,12.987
5.2641,0.5000,0.00,12.987
5.2741,0.5000,0.00,12.987
5.2841,0.5000,0.00,12.987
5.2941,0.5000,0.00,12.992
5.3042,0.5000,0.00,12.987
5.3142,0.5000,0.00,12.983
5.3242,0.5000,0.00,12.987
5.3342,0.5000,0.00,12.992
5.3453,0.5000,0.00,12.983
5.3553,0.5000,0.00,12.974
5.3653,0.5000,0.00,12.983
5.3754,0.5000,0.00,12.983
5.3854,0.5000,0.00,12.983
5.3951,0.5000,0.00,12.978
5.4055,0.5000,0.00,12.978
5.4155,0.5000,0.00,12.983
5.4255,0.5000,0.00,12.983
5.4355,0.5000,0.00,12.987
5.4455,0.5000,0.00,12.978
5.4556,0.5000,0.00,12.978
5.4656,0.5000,0.00,0.000
